Joint 0 dyn,Joint 0 lin,Joint 0 diff,Joint 1 dyn,Joint 1 lin,Joint 1 diff,Joint 2 dyn,Joint 2 lin,Joint 2 diff,Joint 3 dyn,Joint 3 lin,Joint 3 diff,Joint 4 dyn,Joint 4 lin,Joint 4 diff,Joint 5 dyn,Joint 5 lin,Joint 5 diff,Joint 6 dyn,Joint 6 lin,Joint 6 diff,Cube X dyn,Cube X lin,Cube X diff,Cube Y dyn,Cube Y lin,Cube Y diff,Cube rot dyn,Cube rot lin,Cube rot diff,Joint 0 vel dyn,Joint 0 vel lin,Joint 0 vel diff,Joint 1 vel dyn,Joint 1 vel lin,Joint 1 vel diff,Joint 2 vel dyn,Joint 2 vel lin,Joint 2 vel diff,Joint 3 vel dyn,Joint 3 vel lin,Joint 3 vel diff,Joint 4 vel dyn,Joint 4 vel lin,Joint 4 vel diff,Joint 5 vel dyn,Joint 5 vel lin,Joint 5 vel diff,Joint 6 vel dyn,Joint 6 vel lin,Joint 6 vel diff,Cube X  vel dyn,Cube X vel lin,Cube X vel diff,Cube Y vel dyn,Cube Y vel lin,Cube Y vel diff,Cube rot vel dyn,Cube rot vel lin,Cube rot vel diff
-0.104546,-0.104546,1.10112e-08,-0.0547939,-0.0547938,1.06974e-07,0.0763113,0.0763113,1.23507e-08,-2.64109,-2.64109,2.79874e-07,-0.0306959,-0.0306959,-1.93967e-08,1.04405,1.04405,-2.93276e-07,-0.00238123,-0.00238124,-2.5276e-09,0.488397,0.488397,4.77041e-08,0.00593636,0.00593637,6.3427e-09,0.319577,0.319577,2.16884e-07,0.00366036,0.00366258,2.2247e-06,0.0328195,0.0328205,9.55642e-07,0.00383645,0.00383482,-1.63637e-06,0.0641183,0.0641139,-4.38266e-06,-0.00428782,-0.00427768,1.01423e-05,-0.0610313,-0.0610092,2.21375e-05,-0.000455493,-0.000462117,-6.62424e-06,0.0107054,0.0107054,-8.27038e-09,0.00175947,0.00175947,-1.87768e-10,0.0217288,0.0217287,-6.67841e-08,
-0.104539,-0.104539,1.10158e-08,-0.0547283,-0.0547281,1.07019e-07,0.076319,0.076319,1.23553e-08,-2.64097,-2.64097,2.79833e-07,-0.0307044,-0.0307044,-1.93981e-08,1.04393,1.04393,-2.9325e-07,-0.00238214,-0.00238215,-2.5269e-09,0.488418,0.488418,4.76833e-08,0.00593988,0.00593989,6.34247e-09,0.31962,0.319621,2.16691e-07,0.00366127,0.00366349,2.22573e-06,0.0328256,0.0328266,9.54479e-07,0.0038372,0.00383556,-1.6379e-06,0.0641124,0.064108,-4.38185e-06,-0.00428725,-0.00427711,1.01406e-05,-0.061019,-0.0609969,2.21363e-05,-0.000455316,-0.000461939,-6.62234e-06,0.0107042,0.0107042,-8.16609e-09,0.00175965,0.00175965,-1.78078e-10,0.0217303,0.0217303,-6.55558e-08,
-0.104531,-0.104531,1.10203e-08,-0.0546626,-0.0546625,1.07064e-07,0.0763266,0.0763267,1.236e-08,-2.64084,-2.64084,2.79792e-07,-0.030713,-0.030713,-1.93996e-08,1.0438,1.0438,-2.93224e-07,-0.00238305,-0.00238306,-2.5262e-09,0.488439,0.488439,4.76625e-08,0.0059434,0.0059434,6.34225e-09,0.319664,0.319664,2.165e-07,0.00366217,0.0036644,2.2268e-06,0.0328317,0.0328326,9.5354e-07,0.00383795,0.00383631,-1.63939e-06,0.0641066,0.0641022,-4.3811e-06,-0.00428669,-0.00427655,1.01386e-05,-0.0610067,-0.0609846,2.2134e-05,-0.00045514,-0.00046176,-6.62006e-06,0.010703,0.010703,-8.23367e-09,0.00175982,0.00175982,-1.83978e-10,0.0217319,0.0217318,-6.6401e-08,
-0.104524,-0.104524,1.10249e-08,-0.0545969,-0.0545968,1.07109e-07,0.0763343,0.0763343,1.23647e-08,-2.64071,-2.64071,2.79751e-07,-0.0307216,-0.0307216,-1.94009e-08,1.04368,1.04368,-2.93199e-07,-0.00238397,-0.00238397,-2.52555e-09,0.488461,0.488461,4.76416e-08,0.00594692,0.00594692,6.342e-09,0.319707,0.319707,2.16305e-07,0.00366308,0.00366531,2.22781e-06,0.0328377,0.0328387,9.52573e-07,0.0038387,0.00383706,-1.64089e-06,0.0641007,0.0640964,-4.38045e-06,-0.00428613,-0.00427599,1.01371e-05,-0.0609944,-0.0609723,2.21322e-05,-0.000454963,-0.000461582,-6.61828e-06,0.0107018,0.0107017,-8.27407e-09,0.00176,0.00176,-1.88815e-10,0.0217335,0.0217335,-6.69539e-08,
-0.104517,-0.104517,1.10295e-08,-0.0545312,-0.0545311,1.07153e-07,0.076342,0.076342,1.23694e-08,-2.64058,-2.64058,2.79711e-07,-0.0307301,-0.0307302,-1.94022e-08,1.04356,1.04356,-2.93174e-07,-0.00238487,-0.00238488,-2.52489e-09,0.488482,0.488482,4.76207e-08,0.00595044,0.00595044,6.34176e-09,0.31975,0.319751,2.16112e-07,0.00366399,0.00366622,2.22884e-06,0.0328438,0.0328447,9.51408e-07,0.00383944,0.0038378,-1.64238e-06,0.0640949,0.0640905,-4.37963e-06,-0.00428556,-0.00427543,1.01349e-05,-0.0609821,-0.06096,2.21312e-05,-0.000454787,-0.000461403,-6.61575e-06,0.0107005,0.0107005,-8.16631e-09,0.00176017,0.00176017,-1.7963e-10,0.0217352,0.0217352,-6.56923e-08,
-0.104509,-0.104509,1.10341e-08,-0.0544655,-0.0544654,1.07198e-07,0.0763497,0.0763497,1.23741e-08,-2.64045,-2.64045,2.7967e-07,-0.0307387,-0.0307387,-1.9404e-08,1.04344,1.04344,-2.93147e-07,-0.00238578,-0.00238579,-2.52413e-09,0.488504,0.488504,4.76002e-08,0.00595396,0.00595397,6.34155e-09,0.319794,0.319794,2.15922e-07,0.00366489,0.00366712,2.2299e-06,0.0328498,0.0328508,9.50287e-07,0.00384019,0.00383855,-1.64388e-06,0.0640891,0.0640847,-4.37881e-06,-0.004285,-0.00427486,1.01331e-05,-0.0609698,-0.0609476,2.21297e-05,-0.000454611,-0.000461225,-6.61388e-06,0.0106994,0.0106993,-8.09432e-09,0.00176035,0.00176035,-1.69831e-10,0.0217369,0.0217369,-6.48364e-08,
-0.104502,-0.104502,1.10387e-08,-0.0543998,-0.0543997,1.07242e-07,0.0763574,0.0763574,1.23787e-08,-2.64032,-2.64032,2.79629e-07,-0.0307473,-0.0307473,-1.94052e-08,1.04332,1.04332,-2.93121e-07,-0.00238669,-0.0023867,-2.52352e-09,0.488525,0.488525,4.75794e-08,0.00595748,0.00595749,6.34132e-09,0.319837,0.319837,2.1573e-07,0.0036658,0.00366803,2.23094e-06,0.0328559,0.0328568,9.49546e-07,0.00384094,0.00383929,-1.6454e-06,0.0640833,0.0640789,-4.37823e-06,-0.00428443,-0.0042743,1.01318e-05,-0.0609574,-0.0609353,2.21268e-05,-0.000454434,-0.000461046,-6.61212e-06,0.0106982,0.0106981,-8.30489e-09,0.00176052,0.00176052,-1.93109e-10,0.0217387,0.0217386,-6.74483e-08,
-0.104495,-0.104495,1.10433e-08,-0.0543341,-0.054334,1.07287e-07,0.076365,0.0763651,1.23834e-08,-2.6402,-2.6402,2.79588e-07,-0.0307558,-0.0307559,-1.94064e-08,1.04319,1.04319,-2.93096e-07,-0.0023876,-0.0023876,-2.52287e-09,0.488546,0.488546,4.75588e-08,0.005961,0.00596101,6.34109e-09,0.31988,0.319881,2.15539e-07,0.00366671,0.00366894,2.23194e-06,0.0328619,0.0328628,9.4817e-07,0.00384168,0.00384004,-1.64688e-06,0.0640774,0.0640731,-4.37734e-06,-0.00428386,-0.00427373,1.01294e-05,-0.0609451,-0.060923,2.21268e-05,-0.000454258,-0.000460867,-6.60937e-06,0.010697,0.010697,-8.03207e-09,0.0017607,0.0017607,-1.68116e-10,0.0217405,0.0217404,-6.41881e-08,
-0.104487,-0.104487,1.10479e-08,-0.0542684,-0.0542682,1.07332e-07,0.0763727,0.0763727,1.23881e-08,-2.64007,-2.64007,2.79548e-07,-0.0307644,-0.0307644,-1.9408e-08,1.04307,1.04307,-2.93069e-07,-0.00238851,-0.00238851,-2.52214e-09,0.488568,0.488568,4.75382e-08,0.00596452,0.00596453,6.34086e-09,0.319924,0.319924,2.15349e-07,0.00366761,0.00366984,2.23304e-06,0.0328679,0.0328689,9.47442e-07,0.00384243,0.00384078,-1.64839e-06,0.0640716,0.0640672,-4.37671e-06,-0.00428329,-0.00427316,1.01278e-05,-0.0609328,-0.0609106,2.21236e-05,-0.000454081,-0.000460689,-6.6077e-06,0.0106958,0.0106958,-8.25834e-09,0.00176087,0.00176087,-1.88168e-10,0.0217423,0.0217423,-6.69639e-08,
-0.10448,-0.10448,1.10526e-08,-0.0542026,-0.0542025,1.07376e-07,0.0763804,0.0763804,1.23928e-08,-2.63994,-2.63994,2.79507e-07,-0.030773,-0.030773,-1.94093e-08,1.04295,1.04295,-2.93045e-07,-0.00238942,-0.00238942,-2.52149e-09,0.488589,0.488589,4.75173e-08,0.00596805,0.00596805,6.34062e-09,0.319967,0.319967,2.15155e-07,0.00366852,0.00367075,2.23403e-06,0.032874,0.0328749,9.46288e-07,0.00384317,0.00384152,-1.64988e-06,0.0640658,0.0640614,-4.37598e-06,-0.00428272,-0.00427259,1.0126e-05,-0.0609204,-0.0608983,2.21228e-05,-0.000453905,-0.00046051,-6.60549e-06,0.0106946,0.0106946,-8.15382e-09,0.00176105,0.00176105,-1.78952e-10,0.0217442,0.0217442,-6.57644e-08,
-0.104473,-0.104473,1.10572e-08,-0.0541368,-0.0541367,1.07421e-07,0.0763881,0.0763881,1.23975e-08,-2.63981,-2.63981,2.79466e-07,-0.0307815,-0.0307816,-1.94107e-08,1.04283,1.04283,-2.93018e-07,-0.00239032,-0.00239033,-2.5208e-09,0.48861,0.488611,4.74968e-08,0.00597157,0.00597157,6.34041e-09,0.32001,0.320011,2.14967e-07,0.00366942,0.00367166,2.23507e-06,0.03288,0.0328809,9.45138e-07,0.00384392,0.00384227,-1.6514e-06,0.06406,0.0640556,-4.37514e-06,-0.00428215,-0.00427203,1.01241e-05,-0.0609081,-0.060886,2.21215e-05,-0.000453728,-0.000460332,-6.60336e-06,0.0106934,0.0106934,-8.05676e-09,0.00176122,0.00176122,-1.70339e-10,0.0217462,0.0217461,-6.46178e-08,
-0.104465,-0.104465,1.10618e-08,-0.0540711,-0.054071,1.07465e-07,0.0763958,0.0763958,1.24022e-08,-2.63968,-2.63968,2.79426e-07,-0.0307901,-0.0307901,-1.94122e-08,1.04271,1.04271,-2.92991e-07,-0.00239123,-0.00239123,-2.52011e-09,0.488632,0.488632,4.74764e-08,0.00597509,0.0059751,6.3402e-09,0.320054,0.320054,2.14779e-07,0.00367033,0.00367256,2.23613e-06,0.032886,0.0328869,9.44201e-07,0.00384466,0.00384301,-1.6529e-06,0.0640542,0.0640498,-4.37442e-06,-0.00428158,-0.00427146,1.01223e-05,-0.0608957,-0.0608736,2.21192e-05,-0.000453552,-0.000460153,-6.60133e-06,0.0106922,0.0106922,-8.12143e-09,0.0017614,0.0017614,-1.76357e-10,0.0217481,0.0217481,-6.54329e-08,
-0.104458,-0.104458,1.10664e-08,-0.0540053,-0.0540052,1.07509e-07,0.0764035,0.0764035,1.24069e-08,-2.63956,-2.63956,2.79385e-07,-0.0307987,-0.0307987,-1.94137e-08,1.04259,1.04259,-2.92964e-07,-0.00239214,-0.00239214,-2.51942e-09,0.488653,0.488653,4.74561e-08,0.00597861,0.00597862,6.34e-09,0.320097,0.320097,2.14592e-07,0.00367123,0.00367347,2.23715e-06,0.032892,0.032893,9.4305e-07,0.0038454,0.00384375,-1.6544e-06,0.0640484,0.064044,-4.37363e-06,-0.004281,-0.00427088,1.01205e-05,-0.0608834,-0.0608612,2.2118e-05,-0.000453375,-0.000459975,-6.59928e-06,0.0106911,0.0106911,-8.01836e-09,0.00176158,0.00176158,-1.66727e-10,0.0217502,0.0217501,-6.42212e-08,
-0.104451,-0.104451,1.1071e-08,-0.0539395,-0.0539394,1.07554e-07,0.0764112,0.0764112,1.24116e-08,-2.63943,-2.63943,2.79345e-07,-0.0308072,-0.0308072,-1.94152e-08,1.04246,1.04246,-2.92938e-07,-0.00239304,-0.00239305,-2.51874e-09,0.488675,0.488675,4.74358e-08,0.00598214,0.00598214,6.3398e-09,0.320141,0.320141,2.14405e-07,0.00367213,0.00367437,2.23822e-06,0.032898,0.032899,9.42126e-07,0.00384615,0.00384449,-1.65591e-06,0.0640426,0.0640382,-4.37289e-06,-0.00428043,-0.00427031,1.01187e-05,-0.060871,-0.0608489,2.21157e-05,-0.000453199,-0.000459796,-6.59721e-06,0.0106899,0.0106899,-8.08619e-09,0.00176175,0.00176175,-1.73652e-10,0.0217522,0.0217521,-6.50745e-08,
-0.104443,-0.104443,1.10757e-08,-0.0538737,-0.0538736,1.07598e-07,0.0764189,0.0764189,1.24163e-08,-2.6393,-2.6393,2.79304e-07,-0.0308158,-0.0308158,-1.94164e-08,1.04234,1.04234,-2.92912e-07,-0.00239395,-0.00239395,-2.5181e-09,0.488696,0.488696,4.74152e-08,0.00598566,0.00598567,6.33958e-09,0.320184,0.320184,2.14216e-07,0.00367304,0.00367528,2.23925e-06,0.032904,0.032905,9.41198e-07,0.00384689,0.00384523,-1.65741e-06,0.0640368,0.0640325,-4.37226e-06,-0.00427986,-0.00426974,1.01171e-05,-0.0608586,-0.0608365,2.21138e-05,-0.000453022,-0.000459618,-6.59521e-06,0.0106887,0.0106887,-8.14959e-09,0.00176193,0.00176193,-1.80985e-10,0.0217543,0.0217542,-6.59081e-08,
-0.104436,-0.104436,1.10803e-08,-0.0538079,-0.0538078,1.07643e-07,0.0764266,0.0764266,1.2421e-08,-2.63917,-2.63917,2.79264e-07,-0.0308243,-0.0308244,-1.94178e-08,1.04222,1.04222,-2.92886e-07,-0.00239486,-0.00239486,-2.51742e-09,0.488717,0.488717,4.73947e-08,0.00598919,0.00598919,6.33936e-09,0.320227,0.320228,2.14027e-07,0.00367394,0.00367618,2.24028e-06,0.03291,0.032911,9.40038e-07,0.00384763,0.00384597,-1.6589e-06,0.064031,0.0640267,-4.37146e-06,-0.00427928,-0.00426917,1.0115e-05,-0.0608462,-0.0608241,2.21128e-05,-0.000452846,-0.000459439,-6.59286e-06,0.0106876,0.0106876,-8.03951e-09,0.00176211,0.00176211,-1.70436e-10,0.0217565,0.0217564,-6.46234e-08,
-0.104429,-0.104429,1.10849e-08,-0.053742,-0.0537419,1.07687e-07,0.0764343,0.0764343,1.24257e-08,-2.63904,-2.63904,2.79223e-07,-0.0308329,-0.0308329,-1.94192e-08,1.0421,1.0421,-2.9286e-07,-0.00239576,-0.00239576,-2.51673e-09,0.488739,0.488739,4.73743e-08,0.00599271,0.00599272,6.33914e-09,0.320271,0.320271,2.13839e-07,0.00367485,0.00367709,2.24133e-06,0.032916,0.0329169,9.39092e-07,0.00384837,0.00384671,-1.66042e-06,0.0640253,0.0640209,-4.37077e-06,-0.0042787,-0.00426859,1.01134e-05,-0.0608339,-0.0608117,2.21107e-05,-0.000452669,-0.00045926,-6.59104e-06,0.0106864,0.0106864,-8.09538e-09,0.00176229,0.00176229,-1.75738e-10,0.0217586,0.0217586,-6.53458e-08,
-0.104421,-0.104421,1.10896e-08,-0.0536762,-0.0536761,1.07731e-07,0.076442,0.076442,1.24304e-08,-2.63892,-2.63892,2.79183e-07,-0.0308415,-0.0308415,-1.94206e-08,1.04198,1.04198,-2.92833e-07,-0.00239667,-0.00239667,-2.51604e-09,0.48876,0.48876,4.7354e-08,0.00599624,0.00599624,6.33894e-09,0.320314,0.320314,2.13653e-07,0.00367575,0.00367799,2.24236e-06,0.032922,0.0329229,9.37943e-07,0.00384911,0.00384745,-1.66192e-06,0.0640195,0.0640151,-4.36995e-06,-0.00427813,-0.00426801,1.01113e-05,-0.0608215,-0.0607994,2.21096e-05,-0.000452493,-0.000459082,-6.58874e-06,0.0106853,0.0106853,-7.99459e-09,0.00176246,0.00176246,-1.66193e-10,0.0217609,0.0217608,-6.41608e-08,
-0.104414,-0.104414,1.10942e-08,-0.0536103,-0.0536102,1.07776e-07,0.0764497,0.0764497,1.24351e-08,-2.63879,-2.63879,2.79142e-07,-0.03085,-0.03085,-1.94221e-08,1.04186,1.04186,-2.92807e-07,-0.00239757,-0.00239757,-2.51536e-09,0.488782,0.488782,4.73337e-08,0.00599976,0.00599977,6.33874e-09,0.320357,0.320358,2.13467e-07,0.00367665,0.0036789,2.24342e-06,0.032928,0.0329289,9.37025e-07,0.00384986,0.00384819,-1.66344e-06,0.0640137,0.0640094,-4.36928e-06,-0.00427755,-0.00426744,1.01098e-05,-0.0608091,-0.060787,2.21073e-05,-0.000452316,-0.000458903,-6.58695e-06,0.0106841,0.0106841,-8.07112e-09,0.00176264,0.00176264,-1.73741e-10,0.0217631,0.0217631,-6.51329e-08,
-0.104407,-0.104407,1.10988e-08,-0.0535445,-0.0535444,1.0782e-07,0.0764574,0.0764574,1.24398e-08,-2.63866,-2.63866,2.79102e-07,-0.0308586,-0.0308586,-1.94233e-08,1.04173,1.04173,-2.9278e-07,-0.00239848,-0.00239848,-2.51471e-09,0.488803,0.488803,4.73134e-08,0.00600329,0.00600329,6.33853e-09,0.320401,0.320401,2.13281e-07,0.00367755,0.0036798,2.24443e-06,0.032934,0.0329349,9.35879e-07,0.0038506,0.00384893,-1.66495e-06,0.064008,0.0640036,-4.36846e-06,-0.00427697,-0.00426686,1.01078e-05,-0.0607967,-0.0607746,2.21062e-05,-0.00045214,-0.000458724,-6.58462e-06,0.010683,0.010683,-7.96856e-09,0.00176282,0.00176282,-1.66253e-10,0.0217654,0.0217654,-6.39322e-08,
-0.104399,-0.104399,1.11035e-08,-0.0534786,-0.0534785,1.07864e-07,0.0764651,0.0764651,1.24445e-08,-2.63853,-2.63853,2.79062e-07,-0.0308671,-0.0308671,-1.94249e-08,1.04161,1.04161,-2.92753e-07,-0.00239938,-0.00239938,-2.51399e-09,0.488824,0.488824,4.72932e-08,0.00600681,0.00600682,6.33834e-09,0.320444,0.320444,2.13096e-07,0.00367846,0.0036807,2.24551e-06,0.0329399,0.0329409,9.34946e-07,0.00385134,0.00384967,-1.66644e-06,0.0640022,0.0639978,-4.36774e-06,-0.00427639,-0.00426628,1.01059e-05,-0.0607843,-0.0607622,2.2104e-05,-0.000451963,-0.000458546,-6.58255e-06,0.0106818,0.0106818,-8.03289e-09,0.001763,0.001763,-1.70712e-10,0.0217678,0.0217677,-6.47443e-08,
-0.104392,-0.104392,1.11081e-08,-0.0534127,-0.0534126,1.07908e-07,0.0764728,0.0764728,1.24492e-08,-2.6384,-2.6384,2.79021e-07,-0.0308757,-0.0308757,-1.94264e-08,1.04149,1.04149,-2.92726e-07,-0.00240028,-0.00240029,-2.5133e-09,0.488846,0.488846,4.72731e-08,0.00601034,0.00601034,6.33815e-09,0.320488,0.320488,2.12912e-07,0.00367936,0.00368161,2.24652e-06,0.0329459,0.0329468,9.33797e-07,0.00385208,0.00385041,-1.66796e-06,0.0639964,0.0639921,-4.36697e-06,-0.00427581,-0.0042657,1.01043e-05,-0.0607718,-0.0607497,2.21028e-05,-0.000451787,-0.000458367,-6.58074e-06,0.0106807,0.0106807,-7.92664e-09,0.00176318,0.00176318,-1.61116e-10,0.0217702,0.0217701,-6.35001e-08,
-0.104384,-0.104384,1.11128e-08,-0.0533468,-0.0533467,1.07952e-07,0.0764805,0.0764805,1.24539e-08,-2.63828,-2.63828,2.78981e-07,-0.0308842,-0.0308842,-1.94278e-08,1.04137,1.04137,-2.92699e-07,-0.00240119,-0.00240119,-2.51263e-09,0.488867,0.488867,4.7253e-08,0.00601387,0.00601387,6.33796e-09,0.320531,0.320531,2.12728e-07,0.00368026,0.00368251,2.24761e-06,0.0329519,0.0329528,9.32899e-07,0.00385281,0.00385115,-1.66946e-06,0.0639907,0.0639863,-4.36624e-06,-0.00427522,-0.00426512,1.01023e-05,-0.0607594,-0.0607373,2.21004e-05,-0.00045161,-0.000458189,-6.57846e-06,0.0106796,0.0106796,-8.01393e-09,0.00176336,0.00176336,-1.69921e-10,0.0217726,0.0217726,-6.45924e-08,
-0.104377,-0.104377,1.11175e-08,-0.0532809,-0.0532808,1.07996e-07,0.0764882,0.0764882,1.24587e-08,-2.63815,-2.63815,2.78941e-07,-0.0308928,-0.0308928,-1.94294e-08,1.04125,1.04125,-2.92672e-07,-0.00240209,-0.00240209,-2.51191e-09,0.488888,0.488888,4.7233e-08,0.00601739,0.0060174,6.33778e-09,0.320574,0.320575,2.12545e-07,0.00368116,0.00368341,2.24863e-06,0.0329578,0.0329587,9.31727e-07,0.00385355,0.00385188,-1.67096e-06,0.0639849,0.0639806,-4.36546e-06,-0.00427464,-0.00426454,1.01007e-05,-0.060747,-0.0607249,2.20994e-05,-0.000451434,-0.00045801,-6.5766e-06,0.0106784,0.0106784,-7.88856e-09,0.00176354,0.00176354,-1.56808e-10,0.0217751,0.021775,-6.31132e-08,
-0.10437,-0.10437,1.11221e-08,-0.0532149,-0.0532148,1.0804e-07,0.0764959,0.0764959,1.24634e-08,-2.63802,-2.63802,2.78901e-07,-0.0309013,-0.0309013,-1.94308e-08,1.04113,1.04113,-2.92645e-07,-0.00240299,-0.00240299,-2.51127e-09,0.48891,0.48891,4.7213e-08,0.00602092,0.00602093,6.3376e-09,0.320618,0.320618,2.12363e-07,0.00368206,0.00368431,2.24968e-06,0.0329638,0.0329647,9.30828e-07,0.00385429,0.00385262,-1.67249e-06,0.0639792,0.0639748,-4.36477e-06,-0.00427406,-0.00426396,1.0099e-05,-0.0607346,-0.0607125,2.20971e-05,-0.000451257,-0.000457832,-6.57462e-06,0.0106773,0.0106773,-7.97188e-09,0.00176372,0.00176372,-1.67017e-10,0.0217776,0.0217776,-6.41649e-08,
-0.104362,-0.104362,1.11268e-08,-0.053149,-0.0531489,1.08084e-07,0.0765036,0.0765036,1.24681e-08,-2.63789,-2.63789,2.7886e-07,-0.0309099,-0.0309099,-1.94319e-08,1.04101,1.041,-2.92619e-07,-0.00240389,-0.0024039,-2.51064e-09,0.488931,0.488931,4.71928e-08,0.00602445,0.00602445,6.33738e-09,0.320661,0.320662,2.12178e-07,0.00368297,0.00368522,2.25073e-06,0.0329697,0.0329706,9.29911e-07,0.00385503,0.00385336,-1.67398e-06,0.0639735,0.0639691,-4.3641e-06,-0.00427347,-0.00426338,1.00971e-05,-0.0607221,-0.0607,2.20951e-05,-0.00045108,-0.000457653,-6.57229e-06,0.0106762,0.0106762,-8.04049e-09,0.0017639,0.0017639,-1.75517e-10,0.0217802,0.0217801,-6.50598e-08,
-0.104355,-0.104355,1.11315e-08,-0.0530831,-0.0530829,1.08128e-07,0.0765113,0.0765113,1.24729e-08,-2.63776,-2.63776,2.7882e-07,-0.0309184,-0.0309184,-1.94333e-08,1.04088,1.04088,-2.92593e-07,-0.0024048,-0.0024048,-2.50992e-09,0.488952,0.488952,4.71726e-08,0.00602798,0.00602798,6.33718e-09,0.320705,0.320705,2.11993e-07,0.00368387,0.00368612,2.25175e-06,0.0329756,0.0329766,9.28726e-07,0.00385577,0.00385409,-1.67548e-06,0.0639677,0.0639634,-4.36332e-06,-0.00427289,-0.00426279,1.00951e-05,-0.0607097,-0.0606876,2.20943e-05,-0.000450904,-0.000457474,-6.57017e-06,0.0106751,0.0106751,-7.90925e-09,0.00176408,0.00176408,-1.61158e-10,0.0217828,0.0217827,-6.35175e-08,
-0.104348,-0.104348,1.11361e-08,-0.0530171,-0.053017,1.08172e-07,0.076519,0.076519,1.24776e-08,-2.63764,-2.63764,2.7878e-07,-0.030927,-0.030927,-1.9435e-08,1.04076,1.04076,-2.92564e-07,-0.0024057,-0.0024057,-2.50919e-09,0.488974,0.488974,4.71528e-08,0.0060315,0.00603151,6.33702e-09,0.320748,0.320748,2.11814e-07,0.00368477,0.00368702,2.25281e-06,0.0329816,0.0329825,9.27597e-07,0.0038565,0.00385483,-1.67702e-06,0.063962,0.0639576,-4.36248e-06,-0.0042723,-0.00426221,1.00934e-05,-0.0606973,-0.0606752,2.20928e-05,-0.000450727,-0.000457296,-6.56835e-06,0.010674,0.010674,-7.82108e-09,0.00176426,0.00176426,-1.51958e-10,0.0217854,0.0217854,-6.24679e-08,
-0.10434,-0.10434,1.11408e-08,-0.0529511,-0.052951,1.08216e-07,0.0765267,0.0765268,1.24823e-08,-2.63751,-2.63751,2.7874e-07,-0.0309355,-0.0309355,-1.94365e-08,1.04064,1.04064,-2.92537e-07,-0.0024066,-0.0024066,-2.50851e-09,0.488995,0.488995,4.71331e-08,0.00603503,0.00603504,6.33686e-09,0.320792,0.320792,2.11634e-07,0.00368567,0.00368792,2.25388e-06,0.0329875,0.0329884,9.2671e-07,0.00385724,0.00385556,-1.67853e-06,0.0639563,0.0639519,-4.36176e-06,-0.00427171,-0.00426162,1.00917e-05,-0.0606848,-0.0606627,2.20902e-05,-0.000450551,-0.000457117,-6.56633e-06,0.0106729,0.0106729,-7.91325e-09,0.00176444,0.00176444,-1.6179e-10,0.0217881,0.0217881,-6.36142e-08,
-0.104333,-0.104333,1.11455e-08,-0.0528851,-0.052885,1.0826e-07,0.0765345,0.0765345,1.2487e-08,-2.63738,-2.63738,2.787e-07,-0.030944,-0.0309441,-1.94377e-08,1.04052,1.04052,-2.9251e-07,-0.0024075,-0.0024075,-2.50788e-09,0.489016,0.489016,4.7113e-08,0.00603856,0.00603857,6.33666e-09,0.320835,0.320835,2.11451e-07,0.00368657,0.00368882,2.25491e-06,0.0329934,0.0329944,9.25772e-07,0.00385798,0.0038563,-1.68003e-06,0.0639505,0.0639462,-4.3611e-06,-0.00427112,-0.00426103,1.009e-05,-0.0606723,-0.0606503,2.20883e-05,-0.000450374,-0.000456938,-6.56429e-06,0.0106718,0.0106718,-7.9616e-09,0.00176462,0.00176462,-1.68551e-10,0.0217909,0.0217908,-6.42626e-08,
-0.104326,-0.104326,1.11501e-08,-0.0528191,-0.052819,1.08304e-07,0.0765422,0.0765422,1.24918e-08,-2.63725,-2.63725,2.7866e-07,-0.0309526,-0.0309526,-1.9439e-08,1.0404,1.0404,-2.92483e-07,-0.0024084,-0.0024084,-2.5072e-09,0.489038,0.489038,4.7093e-08,0.00604209,0.0060421,6.33646e-09,0.320879,0.320879,2.11269e-07,0.00368747,0.00368972,2.25594e-06,0.0329994,0.0330003,9.24648e-07,0.00385871,0.00385703,-1.68154e-06,0.0639448,0.0639405,-4.36033e-06,-0.00427053,-0.00426045,1.0088e-05,-0.0606599,-0.0606378,2.20872e-05,-0.000450197,-0.000456759,-6.56198e-06,0.0106707,0.0106707,-7.87333e-09,0.0017648,0.0017648,-1.60436e-10,0.0217936,0.0217936,-6.3243e-08,
-0.104318,-0.104318,1.11548e-08,-0.0527531,-0.052753,1.08348e-07,0.0765499,0.0765499,1.24965e-08,-2.63712,-2.63712,2.7862e-07,-0.0309611,-0.0309611,-1.94405e-08,1.04028,1.04028,-2.92456e-07,-0.0024093,-0.0024093,-2.50648e-09,0.489059,0.489059,4.70731e-08,0.00604562,0.00604563,6.33628e-09,0.320922,0.320922,2.11088e-07,0.00368837,0.00369062,2.25701e-06,0.0330053,0.0330062,9.23693e-07,0.00385945,0.00385776,-1.68305e-06,0.0639391,0.0639348,-4.35961e-06,-0.00426994,-0.00425986,1.00862e-05,-0.0606474,-0.0606253,2.20852e-05,-0.000450021,-0.000456581,-6.56008e-06,0.0106696,0.0106696,-7.91553e-09,0.00176498,0.00176498,-1.63429e-10,0.0217964,0.0217964,-6.3793e-08,
