X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff
0.0626178,0.0627151,9.73043E-05,1.04017E-05,1.05881E-05,1.86447E-07,0.122935,0.123167,0.000231498,0.0001301,0.000123456,-6.64387E-06,0.0295542,0.0611271,0.0315729,4.5467E-05,0.000112712,6.72445E-05,0.0295775,0.0979704,0.0683929,-2.54289E-05,-0.00217759,-0.00215217,,,,,,,,,,,,,,,,,,,,,,,,
0.0629134,0.0630107,9.73026E-05,1.08576E-05,1.10349E-05,1.77242E-07,0.123231,0.123463,0.000231521,0.000129836,0.000123228,-6.60788E-06,0.0295539,0.0611264,0.0315725,4.5679E-05,0.000110495,6.48162E-05,0.0295771,0.0979768,0.0683997,-2.69972E-05,-0.00216819,-0.0021412,,,,,,,,,,,,,,,,,,,,,,,,
0.0632089,0.0633062,9.73008E-05,1.13156E-05,1.14938E-05,1.78117E-07,0.123527,0.123759,0.000231543,0.000129557,0.000122945,-6.61194E-06,0.0295536,0.0611257,0.0315721,4.58822E-05,0.000110957,6.50749E-05,0.0295765,0.0979829,0.0684065,-2.85883E-05,-0.00217081,-0.00214223,,,,,,,,,,,,,,,,,,,,,,,,
0.0635044,0.0636017,9.72988E-05,1.17757E-05,1.19446E-05,1.68972E-07,0.123823,0.124054,0.000231565,0.00012926,0.000122685,-6.57586E-06,0.0295532,0.0611248,0.0315717,4.60811E-05,0.000108744,6.26631E-05,0.0295756,0.097989,0.0684134,-3.03199E-05,-0.00216166,-0.00213134,,,,,,,,,,,,,,,,,,,,,,,,
0.0638,0.0638973,9.72967E-05,1.22376E-05,1.23975E-05,1.5984E-07,0.124118,0.12435,0.000231588,0.000128946,0.000122406,-6.54002E-06,0.0295526,0.0611237,0.0315711,4.62722E-05,0.000106526,6.02542E-05,0.0295745,0.0979949,0.0684204,-3.21363E-05,-0.00215265,-0.00212051,,,,,,,,,,,,,,,,,,,,,,,,
0.0640955,0.0641928,9.72944E-05,1.27014E-05,1.28522E-05,1.50725E-07,0.124414,0.124646,0.000231611,0.000128614,0.000122109,-6.50453E-06,0.0295519,0.0611225,0.0315706,4.64549E-05,0.000104302,5.7847E-05,0.0295731,0.0980005,0.0684274,-3.39907E-05,-0.00214373,-0.00210974,,,,,,,,,,,,,,,,,,,,,,,,
0.064391,0.0644883,9.72919E-05,1.31671E-05,1.33087E-05,1.41607E-07,0.12471,0.124942,0.000231633,0.000128263,0.000121794,-6.46918E-06,0.0295511,0.061121,0.0315699,4.66313E-05,0.00010207,5.54387E-05,0.0295714,0.0980058,0.0684344,-3.58708E-05,-0.00213488,-0.00209901,,,,,,,,,,,,,,,,,,,,,,,,
0.0646865,0.0647838,9.72892E-05,1.36344E-05,1.37665E-05,1.32114E-07,0.125006,0.125237,0.000231656,0.000127893,0.00012146,-6.43309E-06,0.0295501,0.0611194,0.0315693,4.68027E-05,9.97406E-05,5.29379E-05,0.0295694,0.0980108,0.0684414,-3.77739E-05,-0.00212584,-0.00208807,,,,,,,,,,,,,,,,,,,,,,,,
0.064982,0.0650785,9.65017E-05,1.41035E-05,1.40575E-05,-4.59539E-08,0.125301,0.125538,0.000236326,0.000127503,0.00012299,-4.51262E-06,0.029549,0.060925,0.031376,4.69825E-05,5.53013E-05,8.31874E-06,0.0295672,0.0996195,0.0700523,-3.98169E-05,-0.00157366,-0.00153384,,,,,,,,,,,,,,,,,,,,,,,,
0.0652775,0.0653748,9.72681E-05,1.45747E-05,1.43281E-05,-2.46631E-07,0.125597,0.125824,0.000227324,0.000127089,0.000124362,-2.72779E-06,0.0295477,0.0610711,0.0315234,4.72177E-05,-1.75419E-06,-4.89719E-05,0.0295653,0.0966232,0.0670579,-4.24416E-05,-0.000990931,-0.00094849,,,,,,,,,,,,,,,,,,,,,,,,
0.065573,0.0656702,9.72656E-05,1.50483E-05,1.46971E-05,-3.51203E-07,0.125893,0.12612,0.000227376,0.000126648,0.000124141,-2.50719E-06,0.0295462,0.0610692,0.031523,4.74682E-05,-2.96958E-05,-7.71641E-05,0.0295631,0.0966376,0.0670745,-4.5268E-05,-0.000928625,-0.000883357,,,,,,,,,,,,,,,,,,,,,,,,
0.0658684,0.0659657,9.72628E-05,1.55247E-05,1.51663E-05,-3.58428E-07,0.126188,0.126416,0.000227431,0.000126178,0.000123677,-2.50101E-06,0.0295446,0.0610671,0.0315225,4.77484E-05,-3.1168E-05,-7.89164E-05,0.0295602,0.0966519,0.0670916,-4.81697E-05,-0.00093014,-0.000881971,,,,,,,,,,,,,,,,,,,,,,,,
0.0661685,0.0662657,9.71964E-05,1.60752E-05,1.5652E-05,-4.23241E-07,0.126424,0.126744,0.00031934,0.000127263,0.000121291,-5.97279E-06,0.0302051,0.0625662,0.0323611,6.40753E-05,-4.23726E-05,-0.000106448,0.0202331,0.10681,0.0865768,0.000243243,-0.00145846,-0.0017017,,,,,,,,,,,,,,,,,,,,,,,,
0.0664686,0.066564,9.54327E-05,1.69021E-05,1.80277E-05,1.12565E-06,0.126644,0.126917,0.000272025,0.000131333,0.0001102,-2.11326E-05,0.0299118,0.0617062,0.0317944,9.19156E-05,0.000426558,0.000334642,0.0238667,0.106288,0.0824216,0.000507422,-0.00589934,-0.00640676,,,,,,,,,,,,,,,,,,,,,,,,
0.0667674,0.0668621,9.47047E-05,1.79991E-05,1.74949E-05,-5.04156E-07,0.126913,0.127095,0.00018155,0.000135596,0.0001355,-9.56128E-08,0.0298907,0.0607795,0.0308889,0.000109278,3.2654E-05,-7.6624E-05,0.0283716,0.086135,0.0577634,0.000390848,6.14778E-05,-0.00032937,,,,,,,,,,,,,,,,,,,,,,,,
0.0670668,0.0671643,9.7468E-05,1.87704E-05,1.80288E-05,-7.41613E-07,0.127208,0.127412,0.00020333,0.000138834,0.000143327,4.49264E-06,0.0299817,0.0615733,0.0315916,4.93817E-05,-0.000137651,-0.000187033,0.0300332,0.091604,0.0615708,0.000269516,0.00136396,0.00109445,,,,,,,,,,,,,,,,,,,,,,,,
0.0673672,0.0674669,9.96169E-05,1.88187E-05,2.21034E-05,3.2847E-06,0.127512,0.127761,0.000248875,0.000140687,9.36467E-05,-4.70407E-05,0.0300798,0.0625471,0.0324673,-2.26945E-05,0.000812301,0.000834996,0.0304696,0.10449,0.0740208,0.000146399,-0.0141556,-0.014302,,,,,,,,,,,,,,,,,,,,,,,,
0.0676685,0.0677694,0.000100941,1.83546E-05,1.7259E-05,-1.09559E-06,0.127816,0.128101,0.000285558,0.000142226,0.000122361,-1.98651E-05,0.0301495,0.0632478,0.0330983,-5.20153E-05,-0.000373785,-0.000321769,0.0302485,0.114757,0.0845087,0.00016048,-0.00598352,-0.006144,,,,,,,,,,,,,,,,,,,,,,,,
0.0679702,0.0680711,0.000100869,1.79553E-05,2.21859E-05,4.23062E-06,0.128116,0.128403,0.000286728,0.000144037,8.94089E-05,-5.46276E-05,0.0301811,0.0632498,0.0330687,-2.8267E-05,0.00108148,0.00110975,0.0299005,0.11447,0.0845692,0.000199781,-0.0162688,-0.0164686,,,,,,,,,,,,,,,,,,,,,,,,
0.0682721,0.0683728,0.000100717,1.79156E-05,2.20021E-05,4.08656E-06,0.128415,0.1287,0.000285187,0.000146129,9.089E-05,-5.52393E-05,0.0301933,0.0632253,0.033032,1.28986E-05,0.00110378,0.00109088,0.0299229,0.114289,0.0843657,0.000207032,-0.0164522,-0.0166592,,,,,,,,,,,,,,,,,,,,,,,,
0.0685741,0.0686748,0.000100735,1.82086E-05,2.22213E-05,4.01278E-06,0.128715,0.128999,0.000283498,0.000148202,9.32074E-05,-5.49951E-05,0.0302087,0.0632416,0.0330329,3.6646E-05,0.00111362,0.00107698,0.0301221,0.114228,0.0841055,0.000209739,-0.0164097,-0.0166194,,,,,,,,,,,,,,,,,,,,,,,,
0.0688763,0.0689772,0.000100836,1.85813E-05,2.26036E-05,4.02231E-06,0.129017,0.1293,0.000283274,0.000150466,9.61022E-05,-5.43639E-05,0.0302314,0.0632812,0.0330499,3.57723E-05,0.00110387,0.0010681,0.0301667,0.11412,0.0839534,0.000240667,-0.0161752,-0.0164159,,,,,,,,,,,,,,,,,,,,,,,,
0.0691791,0.06928,0.000100908,1.89913E-05,1.87764E-05,-2.14847E-07,0.129312,0.12959,0.000278202,0.000153435,0.000128213,-2.52215E-05,0.0303165,0.0633081,0.0329916,4.83827E-05,6.12356E-06,-4.22591E-05,0.0289959,0.110727,0.0817314,0.00036264,-0.00742999,-0.00779263,,,,,,,,,,,,,,,,,,,,,,,,
0.0694825,0.0695828,0.000100244,1.95362E-05,2.42243E-05,4.68805E-06,0.129601,0.12988,0.000278433,0.000157071,0.000100395,-5.66763E-05,0.0303482,0.0632514,0.0329033,5.66312E-05,0.00132746,0.00127083,0.0291154,0.111474,0.082359,0.00035165,-0.0169519,-0.0173036,,,,,,,,,,,,,,,,,,,,,,,,
0.0697861,0.0698855,9.94161E-05,2.01094E-05,2.45189E-05,4.40951E-06,0.129898,0.130142,0.000244567,0.000160188,0.000113858,-4.63302E-05,0.030371,0.0627798,0.0324088,5.61189E-05,0.00123756,0.00118144,0.0299716,0.102938,0.0729664,0.000289943,-0.0138681,-0.0141581,,,,,,,,,,,,,,,,,,,,,,,,
0.07009,0.0701909,0.000100891,2.05368E-05,2.0394E-05,-1.42794E-07,0.130201,0.130477,0.000276937,0.000163042,0.000134494,-2.85474E-05,0.0303981,0.0634539,0.0330559,3.21276E-05,6.25608E-06,-2.58715E-05,0.0304138,0.113066,0.0826524,0.000279976,-0.00860351,-0.00888348,,,,,,,,,,,,,,,,,,,,,,,,
0.0703941,0.0704953,0.00010116,2.07356E-05,2.06696E-05,-6.59603E-08,0.130505,0.130784,0.00027953,0.000165745,0.000137313,-2.84325E-05,0.0304172,0.0635267,0.0331095,1.33831E-05,1.96633E-08,-1.33634E-05,0.0303923,0.113399,0.0830067,0.000265109,-0.00858026,-0.00884537,,,,,,,,,,,,,,,,,,,,,,,,
0.0706983,0.0707995,0.000101191,2.0832E-05,2.0744E-05,-8.80114E-08,0.130808,0.131089,0.000281302,0.000168345,0.000139413,-2.8932E-05,0.0304192,0.0635368,0.0331177,8.98784E-06,-6.0287E-06,-1.50165E-05,0.0302705,0.113613,0.0833426,0.000257593,-0.00873112,-0.00898871,,,,,,,,,,,,,,,,,,,,,,,,
0.0710025,0.0711036,0.000101159,2.09498E-05,2.60571E-05,5.10732E-06,0.131111,0.131392,0.000281029,0.000170904,0.000111064,-5.98401E-05,0.0304126,0.0635248,0.0331122,1.47598E-05,0.00138063,0.00136587,0.030315,0.113704,0.0833894,0.000253593,-0.0179844,-0.018238,,,,,,,,,,,,,,,,,,,,,,,,
0.0713066,0.0714078,0.000101195,2.11469E-05,2.62151E-05,5.06815E-06,0.131415,0.131695,0.000280557,0.000173398,0.000113562,-5.98366E-05,0.0304095,0.0635296,0.0331201,2.19201E-05,0.00138296,0.00136104,0.0304148,0.113755,0.0833402,0.000249238,-0.017996,-0.0182452,,,,,,,,,,,,,,,,,,,,,,,,
0.0716107,0.0717119,0.000101241,2.13622E-05,2.1209E-05,-1.53194E-07,0.131719,0.132,0.000280774,0.000175967,0.000146629,-2.93377E-05,0.0304111,0.0635414,0.0331303,2.06105E-05,-3.77936E-06,-2.43899E-05,0.030437,0.113791,0.0833535,0.000261927,-0.00883529,-0.00909721,,,,,,,,,,,,,,,,,,,,,,,,
0.0719148,0.072016,0.000101253,2.15555E-05,2.14168E-05,-1.3873E-07,0.132023,0.132304,0.000281101,0.000178603,0.000149319,-2.9284E-05,0.0304118,0.0635447,0.0331329,1.85533E-05,-3.87217E-06,-2.24254E-05,0.0304089,0.113801,0.0833921,0.000263793,-0.00882353,-0.00908733,,,,,,,,,,,,,,,,,,,,,,,,
0.0722189,0.0723201,0.000101245,2.17334E-05,2.68336E-05,5.10028E-06,0.132327,0.132608,0.000281116,0.000181232,0.000121486,-5.97454E-05,0.0304104,0.0635413,0.033131,1.75429E-05,0.0013809,0.00136336,0.0303959,0.113796,0.0834002,0.000261446,-0.0179471,-0.0182086,,,,,,,,,,,,,,,,,,,,,,,,
0.072523,0.0726242,0.000101242,2.19118E-05,2.70096E-05,5.09772E-06,0.132631,0.132912,0.000280978,0.000183813,0.00012404,-5.97727E-05,0.0304085,0.0635386,0.0331301,1.8076E-05,0.00138188,0.00136381,0.0304066,0.11379,0.0833834,0.000256456,-0.0179648,-0.0182213,,,,,,,,,,,,,,,,,,,,,,,,
0.0728271,0.0729283,0.000101249,2.20933E-05,2.7188E-05,5.09475E-06,0.132935,0.133216,0.000280923,0.000186375,0.000126612,-5.97629E-05,0.0304074,0.0635387,0.0331313,1.80851E-05,0.00138112,0.00136303,0.0304147,0.113785,0.0833704,0.000256557,-0.0179577,-0.0182143,,,,,,,,,,,,,,,,,,,,,,,,
0.0731311,0.0732324,0.000101253,2.22718E-05,2.73669E-05,5.09516E-06,0.133239,0.13352,0.000280951,0.000188951,0.000129204,-5.97476E-05,0.0304068,0.0635389,0.0331321,1.76965E-05,0.00138042,0.00136272,0.0304117,0.11378,0.0833686,0.000258236,-0.0179486,-0.0182069,,,,,,,,,,,,,,,,,,,,,,,,
0.0734352,0.0735364,0.000101252,2.2448E-05,2.75434E-05,5.09542E-06,0.133543,0.133824,0.000280957,0.000191535,0.000131791,-5.97431E-05,0.0304061,0.0635378,0.0331317,1.7631E-05,0.00138046,0.00136283,0.030407,0.113774,0.0833666,0.000258185,-0.0179484,-0.0182066,,,,,,,,,,,,,,,,,,,,,,,,
0.0737393,0.0738405,0.000101251,2.26256E-05,2.772E-05,5.09442E-06,0.133848,0.134128,0.000280925,0.000194111,0.000134368,-5.97429E-05,0.0304053,0.0635365,0.0331312,1.78573E-05,0.00138066,0.00136281,0.0304063,0.113767,0.0833603,0.000257311,-0.0179504,-0.0182077,,,,,,,,,,,,,,,,,,,,,,,,
0.0740433,0.0741446,0.000101251,2.28053E-05,2.78986E-05,5.09338E-06,0.134152,0.134432,0.000280895,0.000196682,0.000136944,-5.97384E-05,0.0304047,0.0635357,0.033131,1.80182E-05,0.00138063,0.00136261,0.0304071,0.113761,0.0833535,0.000257061,-0.0179489,-0.018206,,,,,,,,,,,,,,,,,,,,,,,,
0.0743473,0.0744486,0.000101251,2.29855E-05,2.80786E-05,5.09304E-06,0.134456,0.134737,0.000280882,0.000199254,0.000139523,-5.97307E-05,0.0304043,0.0635352,0.033131,1.80223E-05,0.00138048,0.00136245,0.0304067,0.113755,0.0833487,0.000257324,-0.0179457,-0.018203,,,,,,,,,,,,,,,,,,,,,,,,
0.0746514,0.0747526,0.000101251,2.31655E-05,2.82586E-05,5.09302E-06,0.13476,0.135041,0.000280873,0.000201829,0.000142105,-5.97238E-05,0.0304038,0.0635346,0.0331308,1.79865E-05,0.00138039,0.00136241,0.0304056,0.113751,0.083345,0.000257479,-0.0179434,-0.0182009,,,,,,,,,,,,,,,,,,,,,,,,
0.0749554,0.0750567,0.00010125,2.33453E-05,2.84382E-05,5.09286E-06,0.135064,0.135345,0.000280859,0.000204403,0.000144685,-5.97183E-05,0.0304035,0.063534,0.0331306,1.79782E-05,0.00138036,0.00136238,0.0304049,0.113746,0.083341,0.000257434,-0.0179419,-0.0181993,,,,,,,,,,,,,,,,,,,,,,,,
0.0752595,0.0753607,0.00010125,2.35251E-05,2.86177E-05,5.09259E-06,0.135368,0.135649,0.000280844,0.000206977,0.000147265,-5.97126E-05,0.0304031,0.0635335,0.0331304,1.7975E-05,0.0013803,0.00136232,0.0304046,0.113741,0.0833369,0.000257422,-0.0179401,-0.0181976,,,,,,,,,,,,,,,,,,,,,,,,
0.0755635,0.0756647,0.00010125,2.37047E-05,2.87971E-05,5.09234E-06,0.135672,0.135953,0.000280831,0.000209552,0.000149846,-5.97063E-05,0.0304028,0.063533,0.0331302,1.79529E-05,0.00138021,0.00136225,0.0304044,0.113737,0.083333,0.000257527,-0.017938,-0.0181955,,,,,,,,,,,,,,,,,,,,,,,,
0.0758675,0.0759688,0.00010125,2.38841E-05,2.89762E-05,5.09215E-06,0.135976,0.136257,0.00028082,0.000212128,0.000152429,-5.96997E-05,0.0304026,0.0635326,0.03313,1.79197E-05,0.00138011,0.00136219,0.030404,0.113733,0.0833295,0.000257675,-0.0179357,-0.0181933,,,,,,,,,,,,,,,,,,,,,,,,
0.0761715,0.0762728,0.000101249,2.40631E-05,2.9155E-05,5.09195E-06,0.13628,0.136561,0.000280808,0.000214706,0.000155013,-5.96931E-05,0.0304024,0.0635322,0.0331298,1.78878E-05,0.00138002,0.00136214,0.0304037,0.11373,0.083326,0.000257813,-0.0179335,-0.0181913,,,,,,,,,,,,,,,,,,,,,,,,
0.0764756,0.0765768,0.000101249,2.42418E-05,2.93335E-05,5.09173E-06,0.136584,0.136865,0.000280797,0.000217285,0.000157598,-5.96864E-05,0.0304022,0.0635318,0.0331297,1.78566E-05,0.00137993,0.00136208,0.0304034,0.113726,0.0833225,0.000257957,-0.0179312,-0.0181891,,,,,,,,,,,,,,,,,,,,,,,,
0.0767796,0.0768808,0.000101249,2.44201E-05,2.95116E-05,5.09151E-06,0.136888,0.137169,0.000280785,0.000219865,0.000160186,-5.96794E-05,0.030402,0.0635315,0.0331295,1.78206E-05,0.00137984,0.00136201,0.0304033,0.113722,0.083319,0.000258126,-0.0179288,-0.0181869,,,,,,,,,,,,,,,,,,,,,,,,
0.0770836,0.0771848,0.000101249,2.45981E-05,2.96894E-05,5.09129E-06,0.137192,0.137473,0.000280774,0.000222448,0.000162776,-5.96721E-05,0.0304018,0.0635311,0.0331293,1.7779E-05,0.00137973,0.00136195,0.0304031,0.113719,0.0833156,0.000258317,-0.0179263,-0.0181846,,,,,,,,,,,,,,,,,,,,,,,,
0.0773876,0.0774889,0.000101248,2.47756E-05,2.98667E-05,5.09107E-06,0.137496,0.137777,0.000280763,0.000225032,0.000165368,-5.96646E-05,0.0304017,0.0635308,0.0331291,1.77339E-05,0.00137962,0.00136188,0.0304029,0.113715,0.0833121,0.00025852,-0.0179237,-0.0181822,,,,,,,,,,,,,,,,,,,,,,,,
0.0776916,0.0777929,0.000101248,2.49527E-05,3.00435E-05,5.09083E-06,0.1378,0.138081,0.000280752,0.000227619,0.000167962,-5.96568E-05,0.0304015,0.0635304,0.0331289,1.76863E-05,0.0013795,0.00136181,0.0304028,0.113711,0.0833086,0.000258731,-0.017921,-0.0181797,,,,,,,,,,,,,,,,,,,,,,,,
0.0779957,0.0780969,0.000101248,2.51292E-05,3.02198E-05,5.09058E-06,0.138104,0.138385,0.00028074,0.000230207,0.000170558,-5.96488E-05,0.0304014,0.0635301,0.0331287,1.76361E-05,0.00137937,0.00136174,0.0304027,0.113708,0.083305,0.000258955,-0.0179182,-0.0181772,,,,,,,,,,,,,,,,,,,,,,,,
0.0782997,0.0784009,0.000101247,2.53053E-05,3.03956E-05,5.09031E-06,0.138408,0.138689,0.000280729,0.000232798,0.000173158,-5.96404E-05,0.0304012,0.0635298,0.0331285,1.75831E-05,0.00137924,0.00136166,0.0304026,0.113704,0.0833014,0.000259191,-0.0179154,-0.0181746,,,,,,,,,,,,,,,,,,,,,,,,
0.0786037,0.0787049,0.000101247,2.54808E-05,3.05708E-05,5.09003E-06,0.138712,0.138993,0.000280717,0.000235392,0.00017576,-5.96318E-05,0.0304011,0.0635294,0.0331283,1.75276E-05,0.0013791,0.00136158,0.0304025,0.1137,0.0832977,0.000259438,-0.0179124,-0.0181718,,,,,,,,,,,,,,,,,,,,,,,,
0.0789077,0.0790089,0.000101247,2.56557E-05,3.07454E-05,5.08973E-06,0.139016,0.139297,0.000280705,0.000237987,0.000178365,-5.96229E-05,0.030401,0.0635291,0.0331281,1.74698E-05,0.00137896,0.00136149,0.0304024,0.113696,0.0832939,0.000259695,-0.0179093,-0.018169,,,,,,,,,,,,,,,,,,,,,,,,
0.0792117,0.0793129,0.000101246,2.583E-05,3.09195E-05,5.08942E-06,0.13932,0.139601,0.000280692,0.000240586,0.000180972,-5.96136E-05,0.0304008,0.0635288,0.0331279,1.74099E-05,0.0013788,0.00136139,0.0304023,0.113692,0.08329,0.000259962,-0.0179061,-0.0181661,,,,,,,,,,,,,,,,,,,,,,,,
0.0795157,0.0796169,0.000101246,2.60038E-05,3.10929E-05,5.08908E-06,0.139624,0.139905,0.000280679,0.000243187,0.000183583,-5.96041E-05,0.0304007,0.0635284,0.0331277,1.73477E-05,0.00137864,0.00136129,0.0304022,0.113688,0.083286,0.000260238,-0.0179028,-0.0181631,,,,,,,,,,,,,,,,,,,,,,,,
0.0798197,0.0799209,0.000101246,2.61769E-05,3.12656E-05,5.08873E-06,0.139928,0.140209,0.000280666,0.000245791,0.000186197,-5.95942E-05,0.0304006,0.0635281,0.0331275,1.72835E-05,0.00137847,0.00136119,0.0304021,0.113684,0.0832819,0.000260523,-0.0178994,-0.0181599,,,,,,,,,,,,,,,,,,,,,,,,
0.0801237,0.080225,0.000101246,2.63493E-05,3.14377E-05,5.08835E-06,0.140232,0.140513,0.000280653,0.000248398,0.000188814,-5.9584E-05,0.0304004,0.0635277,0.0331273,1.72171E-05,0.00137829,0.00136107,0.030402,0.11368,0.0832776,0.000260817,-0.0178959,-0.0181567,,,,,,,,,,,,,,,,,,,,,,,,
0.0804277,0.080529,0.000101245,2.65211E-05,3.1609E-05,5.08795E-06,0.140536,0.140817,0.000280639,0.000251008,0.000191435,-5.95734E-05,0.0304003,0.0635273,0.033127,1.71487E-05,0.0013781,0.00136095,0.0304019,0.113675,0.0832732,0.000261121,-0.0178923,-0.0181534,,,,,,,,,,,,,,,,,,,,,,,,
0.0807317,0.080833,0.000101245,2.66921E-05,3.17797E-05,5.08753E-06,0.14084,0.141121,0.000280624,0.000253621,0.000194059,-5.95625E-05,0.0304002,0.0635269,0.0331268,1.70783E-05,0.00137791,0.00136083,0.0304019,0.113671,0.0832687,0.000261433,-0.0178885,-0.0181499,,,,,,,,,,,,,,,,,,,,,,,,
0.0810357,0.081137,0.000101245,2.68625E-05,3.19496E-05,5.08708E-06,0.141144,0.141425,0.00028061,0.000256238,0.000196686,-5.95512E-05,0.0304,0.0635265,0.0331265,1.70058E-05,0.0013777,0.0013607,0.0304018,0.113666,0.0832641,0.000261754,-0.0178846,-0.0181464,,,,,,,,,,,,,,,,,,,,,,,,
0.0813397,0.081441,0.000101244,2.70321E-05,3.21187E-05,5.08661E-06,0.141448,0.141729,0.000280594,0.000258857,0.000199318,-5.95395E-05,0.0303999,0.0635261,0.0331263,1.69314E-05,0.00137749,0.00136056,0.0304017,0.113661,0.0832593,0.000262084,-0.0178806,-0.0181427,,,,,,,,,,,,,,,,,,,,,,,,
0.0816437,0.081745,0.000101244,2.72009E-05,3.22871E-05,5.08611E-06,0.141752,0.142033,0.000280579,0.00026148,0.000201953,-5.95275E-05,0.0303997,0.0635257,0.033126,1.68549E-05,0.00137727,0.00136041,0.0304016,0.113656,0.0832543,0.000262423,-0.0178765,-0.0181389,,,,,,,,,,,,,,,,,,,,,,,,
0.0819477,0.082049,0.000101243,2.7369E-05,3.24546E-05,5.08559E-06,0.142056,0.142337,0.000280562,0.000264106,0.000204591,-5.95151E-05,0.0303995,0.0635253,0.0331257,1.67764E-05,0.00137703,0.00136026,0.0304015,0.113651,0.0832492,0.000262771,-0.0178722,-0.018135,,,,,,,,,,,,,,,,,,,,,,,,
0.0822517,0.0823529,0.000101243,2.75363E-05,3.26214E-05,5.08504E-06,0.14236,0.142641,0.000280546,0.000266736,0.000207234,-5.95023E-05,0.0303994,0.0635248,0.0331255,1.66958E-05,0.00137679,0.0013601,0.0304015,0.113645,0.083244,0.000263128,-0.0178679,-0.018131,,,,,,,,,,,,,,,,,,,,,,,,
0.0825557,0.0826569,0.000101243,2.77028E-05,3.27872E-05,5.08446E-06,0.142664,0.142945,0.000280528,0.00026937,0.000209881,-5.9489E-05,0.0303992,0.0635244,0.0331252,1.66132E-05,0.00137654,0.00135993,0.0304014,0.11364,0.0832385,0.000263494,-0.0178633,-0.0181268,,,,,,,,,,,,,,,,,,,,,,,,
0.0828597,0.0829609,0.000101242,2.78684E-05,3.29523E-05,5.08386E-06,0.142968,0.143249,0.000280511,0.000272007,0.000212531,-5.94754E-05,0.030399,0.0635239,0.0331249,1.65285E-05,0.00137628,0.00135975,0.0304013,0.113634,0.0832329,0.00026387,-0.0178587,-0.0181226,,,,,,,,,,,,,,,,,,,,,,,,
0.0831637,0.0832649,0.000101242,2.80332E-05,3.31164E-05,5.08323E-06,0.143272,0.143553,0.000280492,0.000274648,0.000215186,-5.94614E-05,0.0303989,0.0635234,0.0331246,1.64417E-05,0.00137601,0.00135957,0.0304012,0.113628,0.0832272,0.000264255,-0.0178539,-0.0181182,,,,,,,,,,,,,,,,,,,,,,,,
0.0834677,0.0835689,0.000101241,2.81971E-05,3.32796E-05,5.08257E-06,0.143576,0.143857,0.000280473,0.000277293,0.000217846,-5.94469E-05,0.0303987,0.0635229,0.0331243,1.63527E-05,0.00137572,0.00135937,0.0304011,0.113622,0.0832212,0.00026465,-0.017849,-0.0181136,,,,,,,,,,,,,,,,,,,,,,,,
0.0837716,0.0838729,0.000101241,2.836E-05,3.34419E-05,5.08187E-06,0.14388,0.144161,0.000280454,0.000279942,0.00022051,-5.9432E-05,0.0303985,0.0635224,0.0331239,1.62616E-05,0.00137543,0.00135917,0.030401,0.113616,0.0832151,0.000265054,-0.0178439,-0.0181089,,,,,,,,,,,,,,,,,,,,,,,,
0.0840756,0.0841769,0.00010124,2.85221E-05,3.36032E-05,5.08115E-06,0.144184,0.144465,0.000280434,0.000282595,0.000223178,-5.94166E-05,0.0303983,0.0635219,0.0331236,1.61682E-05,0.00137513,0.00135896,0.0304009,0.11361,0.0832088,0.000265469,-0.0178386,-0.0181041,,,,,,,,,,,,,,,,,,,,,,,,
0.0843796,0.0844809,0.00010124,2.86832E-05,3.37636E-05,5.0804E-06,0.144488,0.144769,0.000280413,0.000285252,0.000225851,-5.94008E-05,0.0303981,0.0635213,0.0331233,1.60726E-05,0.00137481,0.00135874,0.0304008,0.113603,0.0832023,0.000265893,-0.0178333,-0.0180991,,,,,,,,,,,,,,,,,,,,,,,,
0.0846836,0.0847848,0.000101239,2.88433E-05,3.3923E-05,5.07961E-06,0.144792,0.145073,0.000280392,0.000287913,0.000228529,-5.93845E-05,0.0303979,0.0635208,0.0331229,1.59747E-05,0.00137449,0.00135851,0.0304007,0.113596,0.0831957,0.000266328,-0.0178277,-0.018094,,,,,,,,,,,,,,,,,,,,,,,,
0.0849876,0.0850888,0.000101239,2.90025E-05,3.40813E-05,5.07879E-06,0.145096,0.145377,0.00028037,0.000290579,0.000231212,-5.93677E-05,0.0303977,0.0635202,0.0331225,1.58745E-05,0.00137415,0.00135827,0.0304005,0.113589,0.0831888,0.000266774,-0.017822,-0.0180888,,,,,,,,,,,,,,,,,,,,,,,,
0.0852915,0.0853928,0.000101238,2.91606E-05,3.42386E-05,5.07794E-06,0.1454,0.145681,0.000280348,0.00029325,0.000233899,-5.93504E-05,0.0303974,0.0635196,0.0331222,1.57718E-05,0.0013738,0.00135803,0.0304004,0.113582,0.0831817,0.00026723,-0.0178162,-0.0180834,,,,,,,,,,,,,,,,,,,,,,,,
