X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff
0.0396069,0.0396095,2.55497E-06,3.98642E-07,4.07816E-07,9.17423E-09,0.100054,0.100052,-2.42789E-06,1.24726E-06,9.88081E-07,-2.59176E-07,0.0391249,0.0546408,0.0155159,4.22667E-05,7.85981E-05,3.63315E-05,0.00873221,0.0267137,0.0179815,0.000335108,-0.000875558,-0.00121067,,,,,,,,,,,,,,,,,,,,,,,,
0.0396828,0.0396851,2.3457E-06,4.72015E-07,4.83175E-07,1.11606E-08,0.100076,0.100072,-4.19011E-06,1.92445E-06,1.91747E-06,-6.9743E-09,0.0379521,0.0517007,0.0137487,3.66864E-05,0.00391673,0.00388004,0.0108273,0.0275411,0.0167139,0.000338595,-0.00229047,-0.00262907,,,,,,,,,,,,,,,,,,,,,,,,
0.0397566,0.0397587,2.0681E-06,5.22282E-07,5.45387E-07,2.31049E-08,0.100103,0.100097,-5.46627E-06,2.8008E-06,2.60164E-06,-1.99165E-07,0.036918,0.0494404,0.0125224,2.51339E-05,0.000293909,0.000268775,0.0135604,0.0294149,0.0158545,0.000438178,-0.000390433,-0.000828611,,,,,,,,,,,,,,,,,,,,,,,,
0.0398287,0.0398305,1.74832E-06,5.37322E-07,5.7255E-07,3.52285E-08,0.100136,0.10013,-5.99276E-06,3.97532E-06,3.67716E-06,-2.98157E-07,0.0360439,0.0486405,0.0125966,7.51965E-06,9.24568E-05,8.49372E-05,0.0165568,0.0330013,0.0164445,0.000587256,-0.000309808,-0.000897065,,,,,,,,,,,,,,,,,,,,,,,,
0.0398993,0.0399008,1.46798E-06,5.4716E-07,5.52361E-07,5.20065E-09,0.100175,0.100169,-6.24352E-06,5.15974E-06,5.14983E-06,-9.91299E-09,0.0353099,0.048011,0.0127011,4.91932E-06,-4.99594E-05,-5.48787E-05,0.0196785,0.0341101,0.0144315,0.000592212,0.000473635,-0.000118577,,,,,,,,,,,,,,,,,,,,,,,,
0.0399687,0.03997,1.23288E-06,5.688E-07,5.56999E-07,-1.18014E-08,0.100221,0.100215,-6.19235E-06,6.18987E-06,6.34417E-06,1.54291E-07,0.0346934,0.0475191,0.0128257,1.082E-05,4.14727E-06,-6.67275E-06,0.0227747,0.0340309,0.0112562,0.000515067,0.00051846,3.39297E-06,,,,,,,,,,,,,,,,,,,,,,,,
0.0400371,0.0400381,1.02744E-06,5.96904E-07,5.9044E-07,-6.46332E-09,0.100271,0.100267,-4.87724E-06,7.12484E-06,7.22001E-06,9.51717E-08,0.0341797,0.0470955,0.0129158,1.40517E-05,1.01047E-05,-3.94699E-06,0.0252133,0.0372844,0.0120711,0.000467481,0.000406848,-6.06337E-05,,,,,,,,,,,,,,,,,,,,,,,,
0.0401046,0.0401054,8.68877E-07,6.28589E-07,6.25007E-07,-3.58148E-09,0.100326,0.100322,-3.7459E-06,8.00808E-06,8.0598E-06,5.17189E-08,0.0337453,0.0467321,0.0129868,1.58424E-05,1.36774E-05,-2.16499E-06,0.0270863,0.0398273,0.0127411,0.000441622,0.000332615,-0.000109007,,,,,,,,,,,,,,,,,,,,,,,,
0.0401713,0.0401721,7.47098E-07,6.61849E-07,6.60273E-07,-1.57532E-09,0.100383,0.10038,-2.83558E-06,8.86839E-06,8.89132E-06,2.29389E-08,0.0333717,0.0464136,0.0130419,1.66301E-05,0.000180995,0.000164365,0.0285041,0.0417572,0.0132531,0.000430152,-0.000483205,-0.000913357,,,,,,,,,,,,,,,,,,,,,,,,
0.0402374,0.0402381,6.52698E-07,6.89651E-07,6.95109E-07,5.45783E-09,0.100442,0.10044,-2.10813E-06,9.74398E-06,9.72869E-06,-1.52861E-08,0.0330454,0.0461294,0.0130841,1.39012E-05,0.000187524,0.000173623,0.0295581,0.0431934,0.0136353,0.000437795,-0.000532588,-0.000970384,,,,,,,,,,,,,,,,,,,,,,,,
0.0403029,0.0403035,5.78432E-07,7.03527E-07,7.17453E-07,1.39266E-08,0.100502,0.100501,-1.53153E-06,1.06813E-05,1.06196E-05,-6.17627E-08,0.0327562,0.045872,0.0131158,6.93787E-06,0.000187971,0.000181033,0.0303239,0.0442373,0.0139133,0.000468677,-0.000543909,-0.00101259,,,,,,,,,,,,,,,,,,,,,,,,
0.0403679,0.0403684,5.18715E-07,6.99475E-07,7.17403E-07,1.7927E-08,0.100564,0.100563,-1.08219E-06,1.16986E-05,1.16187E-05,-7.99337E-08,0.0324968,0.0456361,0.0131393,-2.02565E-06,0.000182586,0.000184611,0.030865,0.0449729,0.0141079,0.000508644,-0.00051803,-0.00102667,,,,,,,,,,,,,,,,,,,,,,,,
0.0404324,0.0404329,4.69162E-07,6.76522E-07,6.95424E-07,1.89022E-08,0.100627,0.100626,-7.36568E-07,1.27953E-05,1.27159E-05,-7.93967E-08,0.0322622,0.0454316,0.0131694,-1.14768E-05,5.90095E-05,7.04863E-05,0.0312333,0.0451877,0.0139544,0.000548342,7.37678E-05,-0.000474574,,,,,,,,,,,,,,,,,,,,,,,,
0.0404965,0.040497,4.26764E-07,6.3723E-07,6.53569E-07,1.6339E-08,0.100689,0.100689,-4.78634E-07,1.39516E-05,1.3892E-05,-5.96552E-08,0.0320488,0.0452294,0.0131805,-1.96462E-05,5.09443E-05,7.05906E-05,0.0314726,0.0455116,0.014039,0.00057817,0.000114318,-0.000463852,,,,,,,,,,,,,,,,,,,,,,,,
0.0405602,0.0405606,3.88953E-07,5.84259E-07,5.97937E-07,1.36784E-08,0.100753,0.100752,-2.84628E-07,1.51469E-05,1.5108E-05,-3.89368E-08,0.0318544,0.0450418,0.0131874,-2.64854E-05,4.3598E-05,7.00834E-05,0.0316149,0.045705,0.01409,0.000597638,0.000147477,-0.000450161,,,,,,,,,,,,,,,,,,,,,,,,
0.0406236,0.040624,3.54313E-07,5.19784E-07,5.31288E-07,1.1504E-08,0.100816,0.100816,-1.39868E-07,1.63631E-05,1.63422E-05,-2.0876E-08,0.0316772,0.0448681,0.0131909,-3.22374E-05,3.71476E-05,6.93851E-05,0.0316849,0.0458023,0.0141174,0.000608076,0.000171749,-0.000436327,,,,,,,,,,,,,,,,,,,,,,,,
0.0406866,0.040687,3.22102E-07,4.45593E-07,4.55309E-07,9.71615E-09,0.100879,0.100879,-3.3332E-08,1.75847E-05,1.75792E-05,-5.52737E-09,0.0315162,0.0447079,0.0131917,-3.70955E-05,3.15031E-05,6.85987E-05,0.0317015,0.0458295,0.014128,0.00061084,0.000187691,-0.000423149,,,,,,,,,,,,,,,,,,,,,,,,
0.0407494,0.0407497,2.92007E-07,3.63167E-07,3.71402E-07,8.2351E-09,0.100943,0.100943,4.41423E-08,1.87993E-05,1.88064E-05,7.11813E-09,0.0313702,0.0445607,0.0131905,-4.12131E-05,2.65847E-05,6.77978E-05,0.0316795,0.0458065,0.0141271,0.000607281,0.000196116,-0.000411165,,,,,,,,,,,,,,,,,,,,,,,,
0.0408119,0.0408121,2.63998E-07,2.73746E-07,2.80741E-07,6.99489E-09,0.101006,0.101006,9.99245E-08,1.99967E-05,2.00139E-05,1.71419E-08,0.0312382,0.044406,0.0131679,-4.47105E-05,1.8669E-05,6.33795E-05,0.0316295,0.0458982,0.0142687,0.00059871,0.000232827,-0.000365883,,,,,,,,,,,,,,,,,,,,,,,,
0.0408741,0.0408743,2.38197E-07,1.78384E-07,1.84325E-07,5.94061E-09,0.101069,0.101069,1.3972E-07,2.11695E-05,2.11941E-05,2.46897E-08,0.0311191,0.0442916,0.0131725,-4.76808E-05,0.000116272,0.000163952,0.0315596,0.0459097,0.0143501,0.000586365,-0.000266736,-0.000853101,,,,,,,,,,,,,,,,,,,,,,,,
0.0409361,0.0409363,2.14909E-07,7.91474E-08,8.30225E-08,3.87505E-09,0.101132,0.101132,1.64864E-07,2.23068E-05,2.23422E-05,3.54026E-08,0.0310116,0.0441799,0.0131683,-4.96183E-05,0.000111196,0.000160814,0.0314772,0.0458047,0.0143275,0.000568664,-0.000265049,-0.000833712,,,,,,,,,,,,,,,,,,,,,,,,
0.0409979,0.0409981,1.94071E-07,-2.22437E-08,-2.00893E-08,2.15445E-09,0.101195,0.101195,1.81881E-07,2.34015E-05,2.34441E-05,4.26474E-08,0.0309146,0.0440783,0.0131638,-5.06956E-05,0.000107298,0.000157993,0.0313863,0.04569,0.0143038,0.00054734,-0.000270409,-0.000817749,,,,,,,,,,,,,,,,,,,,,,,,
0.0410596,0.0410598,1.75725E-07,-1.24415E-07,-1.23635E-07,7.8001E-10,0.101258,0.101258,1.92912E-07,2.44496E-05,2.44961E-05,4.6577E-08,0.0308267,0.0439858,0.0131591,-5.10856E-05,0.000104431,0.000155516,0.0312898,0.0455694,0.0142796,0.000524051,-0.000281053,-0.000805104,,,,,,,,,,,,,,,,,,,,,,,,
0.0411211,0.0411213,1.5981E-07,-2.26264E-07,-2.26586E-07,-3.22434E-10,0.10132,0.10132,1.99169E-07,2.54499E-05,2.54977E-05,4.77775E-08,0.0307468,0.0438731,0.0131263,-5.09243E-05,0.0001055,0.000156424,0.0311902,0.048531,0.0173408,0.000500163,-0.000615159,-0.00111532,,,,,,,,,,,,,,,,,,,,,,,,
0.0411824,0.0411826,1.45715E-07,-3.26947E-07,-3.28112E-07,-1.1648E-09,0.101382,0.101382,2.49492E-07,2.64084E-05,2.64502E-05,4.18295E-08,0.0306739,0.043796,0.013122,-5.03419E-05,0.000104124,0.000154466,0.0310655,0.0483824,0.0173169,0.000479248,-0.000628906,-0.00110815,,,,,,,,,,,,,,,,,,,,,,,,
0.0412437,0.0412438,1.34175E-07,-4.25499E-07,-4.27631E-07,-2.13194E-09,0.101444,0.101444,2.90144E-07,2.73304E-05,2.73669E-05,3.64494E-08,0.0306069,0.043724,0.0131171,-4.9276E-05,0.000103426,0.000152702,0.0309204,0.0482183,0.0172979,0.000461023,-0.000641893,-0.00110292,,,,,,,,,,,,,,,,,,,,,,,,
0.0413047,0.0413049,1.24884E-07,-5.20911E-07,-5.24051E-07,-3.14074E-09,0.101505,0.101506,3.03676E-07,2.82193E-05,2.82525E-05,3.32104E-08,0.0305444,0.0436563,0.0131119,-4.77056E-05,0.000103438,0.000151144,0.0307686,0.0480429,0.0172744,0.000444418,-0.000654278,-0.0010987,,,,,,,,,,,,,,,,,,,,,,,,
0.0413657,0.0413658,1.17156E-07,-6.12306E-07,-6.16322E-07,-4.01559E-09,0.101567,0.101567,2.96246E-07,2.90772E-05,2.91081E-05,3.0864E-08,0.0304858,0.0435926,0.0131068,-4.56978E-05,0.000104161,0.000149859,0.0306204,0.047869,0.0172485,0.000428986,-0.000667028,-0.00109601,,,,,,,,,,,,,,,,,,,,,,,,
0.0414266,0.0414267,1.10431E-07,-6.99029E-07,-7.03702E-07,-4.67328E-09,0.101628,0.101628,2.73577E-07,2.99065E-05,2.99352E-05,2.8709E-08,0.0304306,0.0435327,0.0131021,-4.33612E-05,0.000105508,0.000148869,0.0304837,0.0477058,0.0172221,0.000414631,-0.000680369,-0.001095,,,,,,,,,,,,,,,,,,,,,,,,
0.0414873,0.0414874,1.04271E-07,-7.80661E-07,-7.85751E-07,-5.08943E-09,0.101688,0.101689,2.40867E-07,3.07094E-05,3.07358E-05,2.63925E-08,0.0303785,0.0434765,0.013098,-4.08165E-05,0.000107344,0.000148161,0.0303632,0.0475596,0.0171964,0.000401435,-0.000694103,-0.00109554,,,,,,,,,,,,,,,,,,,,,,,,
0.041548,0.0415481,9.83559E-08,-8.57019E-07,-8.62294E-07,-5.27543E-09,0.101749,0.101749,2.02679E-07,3.14885E-05,3.15122E-05,2.37821E-08,0.0303293,0.0434239,0.0130946,-3.81787E-05,0.000109523,0.000147702,0.0302619,0.0474342,0.0171724,0.000389544,-0.000707824,-0.00109737,,,,,,,,,,,,,,,,,,,,,,,,
0.0416086,0.0416087,9.24696E-08,-9.28114E-07,-9.33376E-07,-5.26264E-09,0.101809,0.101809,1.62842E-07,3.22467E-05,3.22676E-05,2.08827E-08,0.0302831,0.043375,0.013092,-3.55474E-05,0.0001119,0.000147448,0.0301805,0.047331,0.0171506,0.000379103,-0.000721054,-0.00110016,,,,,,,,,,,,,,,,,,,,,,,,
0.041669,0.0416691,8.64919E-08,-9.94117E-07,-9.99209E-07,-5.09171E-09,0.101869,0.10187,1.2438E-07,3.29871E-05,3.30049E-05,1.77796E-08,0.0302398,0.0433299,0.0130901,-3.30016E-05,0.000114346,0.000147348,0.0301183,0.0472496,0.0171313,0.000370213,-0.000733336,-0.00110355,,,,,,,,,,,,,,,,,,,,,,,,
0.0417294,0.0417295,8.03807E-08,-1.05531E-06,-1.06012E-06,-4.80569E-09,0.10193,0.10193,8.95012E-08,3.37129E-05,3.37275E-05,1.45988E-08,0.0301996,0.0432884,0.0130888,-3.05987E-05,0.000116754,0.000147353,0.0300735,0.0471883,0.0171148,0.000362914,-0.000744293,-0.00110721,,,,,,,,,,,,,,,,,,,,,,,,
0.0417898,0.0417898,7.41543E-08,-1.11207E-06,-1.11651E-06,-4.44547E-09,0.10199,0.10199,5.96365E-08,3.44273E-05,3.44388E-05,1.14798E-08,0.0301626,0.0432506,0.0130881,-2.8376E-05,0.000119042,0.000147418,0.0300437,0.0471446,0.0171009,0.000357174,-0.000753658,-0.00111083,,,,,,,,,,,,,,,,,,,,,,,,
0.04185,0.0418501,6.78729E-08,-1.16477E-06,-1.16882E-06,-4.04707E-09,0.10205,0.10205,3.55186E-08,3.51331E-05,3.51416E-05,8.55514E-09,0.0301286,0.0432164,0.0130878,-2.63525E-05,0.000121152,0.000147504,0.0300259,0.0471153,0.0170893,0.000352896,-0.000761287,-0.00111418,,,,,,,,,,,,,,,,,,,,,,,,
0.0419102,0.0419103,6.16216E-08,-1.21384E-06,-1.21748E-06,-3.64013E-09,0.10211,0.10211,1.72985E-08,3.58329E-05,3.58389E-05,5.93718E-09,0.0300978,0.0431856,0.0130877,-2.45324E-05,0.000123049,0.000147582,0.0300173,0.0470972,0.0170799,0.000349928,-0.000767155,-0.00111708,,,,,,,,,,,,,,,,,,,,,,,,
0.0419704,0.0419704,5.54961E-08,-1.25965E-06,-1.2629E-06,-3.24723E-09,0.10217,0.10217,4.67431E-09,3.65291E-05,3.65328E-05,3.70976E-09,0.0300701,0.043158,0.0130879,-2.29088E-05,0.000124721,0.000147629,0.030015,0.0470872,0.0170722,0.000348073,-0.000771346,-0.00111942,,,,,,,,,,,,,,,,,,,,,,,,
0.0420304,0.0420305,4.95912E-08,-1.30259E-06,-1.30547E-06,-2.88399E-09,0.10223,0.10223,-2.97631E-09,3.72233E-05,3.72252E-05,1.92436E-09,0.0300453,0.0431335,0.0130882,-2.14668E-05,0.000126167,0.000147634,0.0300164,0.0470824,0.0170659,0.00034711,-0.000774028,-0.00112114,,,,,,,,,,,,,,,,,,,,,,,,
0.0420905,0.0420905,4.39919E-08,-1.34296E-06,-1.34552E-06,-2.55963E-09,0.10229,0.10229,-6.47352E-09,3.79169E-05,3.79175E-05,6.00055E-10,0.0300233,0.0429892,0.012966,-2.0187E-05,0.000139604,0.000159791,0.0300197,0.045218,0.0151983,0.00034681,-0.000847691,-0.0011945,,,,,,,,,,,,,,,,,,,,,,,,
0.0421504,0.0421505,1.75672E-07,-1.38231E-06,-1.38333E-06,-1.02023E-09,0.102351,0.10235,-8.76436E-07,3.85765E-05,3.86105E-05,3.40641E-08,0.0299354,0.0429691,0.0130337,-1.96769E-05,0.000140602,0.000160278,0.0304579,0.0452183,0.0147604,0.000329778,-0.000846966,-0.00117674,,,,,,,,,,,,,,,,,,,,,,,,
0.0422101,0.0422102,1.38141E-07,-1.42449E-06,-1.42167E-06,2.82642E-09,0.102412,0.102412,-5.92922E-07,3.92403E-05,3.9236E-05,-4.28803E-09,0.0298664,0.0429122,0.0130458,-2.10901E-05,0.000141334,0.000162424,0.0307544,0.045649,0.0148947,0.000331922,-0.000866819,-0.00119874,,,,,,,,,,,,,,,,,,,,,,,,
0.0422697,0.0422698,1.09809E-07,-1.47138E-06,-1.46668E-06,4.70111E-09,0.102474,0.102474,-3.8367E-07,3.99262E-05,3.99041E-05,-2.20356E-08,0.0298115,0.0428655,0.013054,-2.34406E-05,0.000139583,0.000163024,0.0309462,0.0459269,0.0149807,0.00034294,-0.000860763,-0.0012037,,,,,,,,,,,,,,,,,,,,,,,,
0.0423293,0.0423293,8.84275E-08,-1.52363E-06,-1.51826E-06,5.37634E-09,0.102536,0.102536,-2.30494E-07,4.06393E-05,4.06121E-05,-2.72788E-08,0.0297672,0.0428266,0.0130594,-2.61288E-05,0.000136472,0.000162601,0.0310614,0.0460933,0.0150318,0.00035658,-0.000841412,-0.00119799,,,,,,,,,,,,,,,,,,,,,,,,
0.0423887,0.0423888,7.22376E-08,-1.58126E-06,-1.57589E-06,5.36401E-09,0.102599,0.102598,-1.19109E-07,4.13779E-05,4.13525E-05,-2.54254E-08,0.0297311,0.0428011,0.01307,-2.88108E-05,8.89206E-05,0.000117731,0.031121,0.0460104,0.0148894,0.000369292,-0.000554541,-0.000923834,,,,,,,,,,,,,,,,,,,,,,,,
0.0424481,0.0424482,5.9938E-08,-1.64389E-06,-1.63888E-06,5.01488E-09,0.102661,0.102661,-3.85437E-08,4.21367E-05,4.21165E-05,-2.01447E-08,0.0297012,0.0427726,0.0130715,-3.13182E-05,8.56055E-05,0.000116924,0.0311403,0.0460406,0.0149003,0.000379365,-0.000533157,-0.000912521,,,,,,,,,,,,,,,,,,,,,,,,
0.0425075,0.0425075,5.04548E-08,-1.71094E-06,-1.70653E-06,4.4109E-09,0.102723,0.102723,1.90263E-08,4.29083E-05,4.28954E-05,-1.29438E-08,0.0296759,0.0427477,0.0130718,-3.35237E-05,8.23728E-05,0.000115897,0.0311307,0.0460299,0.0148992,0.000385837,-0.000513859,-0.000899696,,,,,,,,,,,,,,,,,,,,,,,,
0.0425668,0.0425668,4.30854E-08,-1.78187E-06,-1.77799E-06,3.88647E-09,0.102785,0.102785,6.02678E-08,4.36865E-05,4.368E-05,-6.52475E-09,0.0296544,0.0427256,0.0130712,-3.54669E-05,7.93886E-05,0.000114856,0.0311006,0.0459908,0.0148902,0.000389099,-0.000498085,-0.000887184,,,,,,,,,,,,,,,,,,,,,,,,
0.042626,0.0426261,3.74356E-08,-1.85615E-06,-1.85281E-06,3.33838E-09,0.102847,0.102848,8.82424E-08,4.44656E-05,4.44647E-05,-8.41968E-10,0.0296357,0.0426642,0.0130285,-3.71361E-05,-0.000255616,-0.00021848,0.0310565,0.0458591,0.0148026,0.00038952,-1.64976E-05,-0.000406018,,,,,,,,,,,,,,,,,,,,,,,,
0.0426853,0.0426853,3.25392E-08,-1.93237E-06,-1.93042E-06,1.94795E-09,0.102909,0.10291,1.09639E-07,4.52402E-05,4.52446E-05,4.45085E-09,0.0296194,0.0426463,0.0130269,-3.81101E-05,-0.000257934,-0.000219824,0.0310017,0.0457861,0.0147844,0.000387294,-5.07041E-06,-0.000392365,,,,,,,,,,,,,,,,,,,,,,,,
0.0427445,0.0427445,2.93013E-08,-2.00975E-06,-2.00859E-06,1.16143E-09,0.102971,0.102971,1.176E-07,4.6005E-05,4.60147E-05,9.7895E-09,0.0296047,0.0426299,0.0130252,-3.86908E-05,-0.000259536,-0.000220845,0.0309429,0.0457045,0.0147617,0.0003824,2.73615E-06,-0.000379664,,,,,,,,,,,,,,,,,,,,,,,,
0.0428037,0.0428037,2.63498E-08,-2.08737E-06,-2.08713E-06,2.41006E-10,0.103033,0.103033,1.23787E-07,4.67568E-05,4.67698E-05,1.29504E-08,0.0295916,0.0426148,0.0130232,-3.88113E-05,-0.000260659,-0.000221848,0.030881,0.0456215,0.0147405,0.000375925,6.73368E-06,-0.000369191,,,,,,,,,,,,,,,,,,,,,,,,
0.0428628,0.0428629,2.39542E-08,-2.16455E-06,-2.16499E-06,-4.39682E-10,0.103095,0.103095,1.25681E-07,4.74941E-05,4.75087E-05,1.45964E-08,0.0295796,0.0426007,0.0130211,-3.85915E-05,-0.000261262,-0.000222671,0.0308181,0.0455377,0.0147195,0.000368626,8.09687E-06,-0.000360529,,,,,,,,,,,,,,,,,,,,,,,,
0.042922,0.042922,2.19324E-08,-2.2408E-06,-2.24174E-06,-9.38794E-10,0.103156,0.103156,1.24395E-07,4.82163E-05,4.82313E-05,1.49856E-08,0.0295686,0.0425877,0.0130191,-3.81221E-05,-0.000261459,-0.000223337,0.0307559,0.0454551,0.0146992,0.000361134,7.66734E-06,-0.000353466,,,,,,,,,,,,,,,,,,,,,,,,
0.0429811,0.0429811,2.01346E-08,-2.31574E-06,-2.31704E-06,-1.30355E-09,0.103218,0.103218,1.20835E-07,4.89242E-05,4.89386E-05,1.44067E-08,0.0295586,0.0425757,0.0130171,-3.74703E-05,-0.000261343,-0.000223873,0.0306955,0.0453752,0.0146797,0.00035393,6.18524E-06,-0.000347745,,,,,,,,,,,,,,,,,,,,,,,,
0.0430402,0.0430402,1.84472E-08,-2.38911E-06,-2.39068E-06,-1.57091E-09,0.103279,0.103279,1.15715E-07,4.96189E-05,4.9632E-05,1.31426E-08,0.0295493,0.0425645,0.0130152,-3.66848E-05,-0.000260987,-0.000224302,0.0306377,0.0452988,0.0146612,0.000347359,4.2536E-06,-0.000343105,,,,,,,,,,,,,,,,,,,,,,,,
0.0430993,0.0430993,1.67904E-08,-2.46071E-06,-2.46248E-06,-1.76876E-09,0.10334,0.10334,1.09583E-07,5.03022E-05,5.03136E-05,1.14486E-08,0.0295409,0.0425544,0.0130134,-3.58005E-05,-0.000260448,-0.000224648,0.0305829,0.0452266,0.0146437,0.000341635,2.32934E-06,-0.000339305,,,,,,,,,,,,,,,,,,,,,,,,
0.0431583,0.0431584,1.51149E-08,-2.53039E-06,-2.53231E-06,-1.91734E-09,0.103401,0.103401,1.02857E-07,5.09759E-05,5.09854E-05,9.54076E-09,0.0295334,0.0425452,0.0130118,-3.48418E-05,-0.00025977,-0.000224929,0.0305314,0.0451588,0.0146273,0.000336864,7.30681E-07,-0.000336134,,,,,,,,,,,,,,,,,,,,,,,,
0.0432174,0.0432174,1.33965E-08,-2.59804E-06,-2.60008E-06,-2.03071E-09,0.103462,0.103462,9.58526E-08,5.1642E-05,5.16496E-05,7.59213E-09,0.0295267,0.042537,0.0130103,-3.38264E-05,-0.000258987,-0.00022516,0.0304835,0.0450956,0.014612,0.000333068,-3.46245E-07,-0.000333414,,,,,,,,,,,,,,,,,,,,,,,,
0.0432764,0.0432764,1.16313E-08,-2.66358E-06,-2.6657E-06,-2.11827E-09,0.103523,0.103523,8.88067E-08,5.23024E-05,5.23082E-05,5.73286E-09,0.0295209,0.0425297,0.0130089,-3.27673E-05,-0.000258121,-0.000225354,0.0304391,0.0450369,0.0145978,0.000330202,-8.06502E-07,-0.000331008,,,,,,,,,,,,,,,,,,,,,,,,
0.0433355,0.0433355,9.83041E-09,-2.72693E-06,-2.72911E-06,-2.18601E-09,0.103584,0.103584,8.1893E-08,5.29588E-05,5.29628E-05,4.05386E-09,0.029516,0.0425236,0.0130076,-3.16743E-05,-0.000257194,-0.00022552,0.0303982,0.0449827,0.0145846,0.000328175,-6.34323E-07,-0.000328809,,,,,,,,,,,,,,,,,,,,,,,,
0.0433945,0.0433945,8.01522E-09,-2.78804E-06,-2.79028E-06,-2.23768E-09,0.103644,0.103645,7.52371E-08,5.36125E-05,5.36151E-05,2.61198E-09,0.029512,0.0425184,0.0130064,-3.05555E-05,-0.000256219,-0.000225663,0.0303606,0.0449329,0.0145723,0.000326869,1.27909E-07,-0.000326741,,,,,,,,,,,,,,,,,,,,,,,,
0.0434535,0.0434535,6.21308E-09,-2.84687E-06,-2.84915E-06,-2.27557E-09,0.103705,0.103705,6.89259E-08,5.42648E-05,5.42663E-05,1.43588E-09,0.0295088,0.0425142,0.0130054,-2.94177E-05,-0.000255207,-0.00022579,0.0303261,0.0448871,0.014561,0.000326151,1.39848E-06,-0.000324752,,,,,,,,,,,,,,,,,,,,,,,,
0.0435125,0.0435125,4.4537E-09,-2.90341E-06,-2.90571E-06,-2.30125E-09,0.103766,0.103766,6.30161E-08,5.49166E-05,5.49171E-05,5.31967E-10,0.0295066,0.042511,0.0130044,-2.8267E-05,-0.000254168,-0.000225901,0.0302946,0.0448452,0.0145506,0.000325885,3.07234E-06,-0.000322813,,,,,,,,,,,,,,,,,,,,,,,,
0.0435715,0.0435715,2.76625E-09,-2.95763E-06,-2.95994E-06,-2.31595E-09,0.103826,0.103826,5.75409E-08,5.55685E-05,5.55684E-05,-1.09992E-10,0.0295052,0.0425087,0.0130035,-2.71091E-05,-0.000253109,-0.000226,0.0302658,0.0448069,0.0145411,0.00032594,5.03402E-06,-0.000320906,,,,,,,,,,,,,,,,,,,,,,,,
0.0436305,0.0436305,1.17713E-09,-3.00952E-06,-3.01184E-06,-2.3209E-09,0.103887,0.103887,5.25149E-08,5.62209E-05,5.62204E-05,-5.11855E-10,0.0295046,0.0425073,0.0130026,-2.59486E-05,-0.000252035,-0.000226086,0.0302396,0.0447719,0.0145324,0.000326196,7.1676E-06,-0.000319028,,,,,,,,,,,,,,,,,,,,,,,,
0.0436896,0.0436896,-2.91533E-10,-3.0591E-06,-3.06142E-06,-2.31746E-09,0.103947,0.103947,4.79385E-08,5.6874E-05,5.68733E-05,-7.02844E-10,0.0295048,0.0425066,0.0130018,-2.47899E-05,-0.000250951,-0.000226161,0.0302156,0.04474,0.0145244,0.000326547,9.364E-06,-0.000317183,,,,,,,,,,,,,,,,,,,,,,,,
0.0437486,0.0437486,-1.6228E-09,-3.10638E-06,-3.10868E-06,-2.30716E-09,0.104008,0.104008,4.38015E-08,5.75278E-05,5.75271E-05,-7.16041E-10,0.0295056,0.0425067,0.0130011,-2.36363E-05,-0.000249861,-0.000226225,0.0301937,0.0447108,0.0145171,0.000326905,1.15258E-05,-0.000315379,,,,,,,,,,,,,,,,,,,,,,,,
0.0438076,0.0438076,-2.80528E-09,-3.15136E-06,-3.15365E-06,-2.29172E-09,0.104068,0.104068,4.00855E-08,5.81822E-05,5.81816E-05,-5.85635E-10,0.029507,0.0425073,0.0130003,-2.24905E-05,-0.000248768,-0.000226278,0.0301736,0.0446842,0.0145105,0.000327198,1.35701E-05,-0.000313628,,,,,,,,,,,,,,,,,,,,,,,,
0.0438666,0.0438666,-3.83309E-09,-3.19406E-06,-3.19634E-06,-2.27295E-09,0.104128,0.104128,3.67666E-08,5.88369E-05,5.88366E-05,-3.44851E-10,0.0295089,0.0425086,0.0129996,-2.1354E-05,-0.000247674,-0.00022632,0.0301553,0.0446598,0.0145046,0.00032737,1.543E-05,-0.00031194,,,,,,,,,,,,,,,,,,,,,,,,
0.0439256,0.0439256,-4.70545E-09,-3.23452E-06,-3.23677E-06,-2.25269E-09,0.104188,0.104189,3.38169E-08,5.94917E-05,5.94917E-05,-2.44924E-11,0.0295113,0.0425103,0.012999,-2.02276E-05,-0.000246579,-0.000226351,0.0301384,0.0446375,0.0144991,0.000327383,1.70545E-05,-0.000310328,,,,,,,,,,,,,,,,,,,,,,,,
