X0 dyn,X0 lin,X0 diff,X1 dyn,X1 lin,X1 diff,X2 dyn,X2 lin,X2 diff,X3 dyn,X3 lin,X3 diff,X4 dyn,X4 lin,X4 diff,X5 dyn,X5 lin,X5 diff,X6 dyn,X6 lin,X6 diff,X7 dyn,X7 lin,X7 diff,X8 dyn,X8 lin,X8 diff,X9 dyn,X9 lin,X9 diff,X10 dyn,X10 lin,X10 diff,X11 dyn,X11 lin,X11 diff,X12 dyn,X12 lin,X12 diff,X13 dyn,X13 lin,X13 diff,X14 dyn,X14 lin,X14 diff,X15 dyn,X15 lin,X15 diff,,,,,,
-0.0969812,-0.0970074,-2.61837E-05,-0.0322942,-0.0324118,-0.000117607,0.0837626,0.0837361,-2.65234E-05,-2.69958,-2.69976,-0.000175619,-0.0430856,-0.0430521,3.35209E-05,1.03005,1.03025,0.000198447,-0.00223915,-0.00223819,9.59453E-07,0.465631,0.465605,-2.56617E-05,0.00897259,0.0089666,-5.99571E-06,0.0032741,0.00219039,-0.0010837,0.0147065,-0.0168247,-0.0315312,0.00331461,0.00442599,0.00111138,0.021953,0.0490652,0.0271122,-0.00419198,-0.0129269,-0.00873494,-0.0247932,-0.103693,-0.0788995,-0.000120048,0.0113413,0.0114613,0.00321082,0.00411745,0.000906627,0.000749734,0.000837724,8.799E-05
-0.0969485,-0.0969747,-2.61982E-05,-0.0321472,-0.0322648,-0.000117635,0.0837958,0.0837692,-2.65366E-05,-2.69936,-2.69954,-0.000175625,-0.0431275,-0.043094,3.35145E-05,1.0298,1.03,0.000198339,-0.00224035,-0.00223939,9.60811E-07,0.465663,0.465637,-2.57202E-05,0.0089801,0.00897409,-6.00213E-06,0.00327592,0.00217545,-0.00110047,0.01471,-0.0168234,-0.0315334,0.00331626,0.00444568,0.00112942,0.0219537,0.0490641,0.0271104,-0.00419121,-0.0129189,-0.00872773,-0.0247798,-0.103692,-0.078912,-0.000120227,0.011329,0.0114492,0.00321778,0.00412421,0.000906429,0.000750538,0.000838638,8.81006E-05
-0.0969157,-0.0969419,-2.62128E-05,-0.0320001,-0.0321178,-0.000117663,0.0838289,0.0838024,-2.65498E-05,-2.69914,-2.69932,-0.000175629,-0.0431694,-0.0431359,3.35089E-05,1.02955,1.02975,0.000198235,-0.00224155,-0.00224059,9.62423E-07,0.465695,0.465669,-2.57683E-05,0.00898761,0.0089816,-6.00862E-06,0.00327774,0.00216051,-0.00111723,0.0147136,-0.0168221,-0.0315356,0.00331791,0.00446539,0.00114748,0.0219542,0.0490628,0.0271086,-0.00419053,-0.0129109,-0.00872042,-0.024767,-0.103691,-0.0789242,-0.000120434,0.0113166,0.0114371,0.00322351,0.00412991,0.000906401,0.000751352,0.000839548,8.81961E-05
-0.0968829,-0.0969091,-2.62274E-05,-0.031853,-0.0319707,-0.000117692,0.0838621,0.0838356,-2.6563E-05,-2.69892,-2.6991,-0.000175633,-0.0432113,-0.0431778,3.35038E-05,1.0293,1.0295,0.000198135,-0.00224276,-0.00224179,9.64209E-07,0.465727,0.465701,-2.58081E-05,0.00899512,0.00898911,-6.01521E-06,0.00327956,0.00214568,-0.00113389,0.0147172,-0.0168207,-0.0315379,0.00331957,0.00448518,0.00116562,0.0219546,0.0490613,0.0271067,-0.00418992,-0.0129015,-0.00871162,-0.0247546,-0.103691,-0.0789363,-0.000120661,0.0113014,0.0114221,0.00322826,0.00413518,0.000906914,0.000752178,0.000839602,8.74233E-05
-0.0968501,-0.0968764,-2.62421E-05,-0.0317058,-0.0318235,-0.000117722,0.0838954,0.0838688,-2.65764E-05,-2.6987,-2.69888,-0.000175635,-0.0432531,-0.0432196,3.34985E-05,1.02906,1.02925,0.000198038,-0.00224397,-0.002243,9.66467E-07,0.465759,0.465734,-2.58425E-05,0.00900265,0.00899663,-6.01993E-06,0.00328142,0.00213679,-0.00114463,0.014721,-0.0168203,-0.0315413,0.00332125,0.004508,0.00118675,0.0219549,0.0490555,0.0271006,-0.00418919,-0.0128244,-0.00863523,-0.0247426,-0.103695,-0.0789519,-0.000120967,0.0111478,0.0112687,0.00323252,0.00416565,0.000933138,0.000752567,0.000799216,4.66492E-05
-0.0968173,-0.0968435,-2.62571E-05,-0.0315586,-0.0316764,-0.000117752,0.0839286,0.083902,-2.659E-05,-2.69848,-2.69866,-0.000175637,-0.043295,-0.0432615,3.34928E-05,1.02881,1.02901,0.000197944,-0.00224518,-0.00224421,9.68886E-07,0.465792,0.465766,-2.58738E-05,0.00901017,0.00900415,-6.02074E-06,0.0032833,0.0021218,-0.0011615,0.0147248,-0.0168187,-0.0315435,0.00332296,0.00452783,0.00120487,0.0219551,0.0490538,0.0270987,-0.0041885,-0.0128164,-0.00862788,-0.0247309,-0.103695,-0.0789639,-0.000121271,0.0111353,0.0112566,0.00323629,0.00416952,0.000933226,0.000752633,0.000799734,4.71015E-05
-0.0967845,-0.0968107,-2.62723E-05,-0.0314114,-0.0315292,-0.000117783,0.0839618,0.0839352,-2.66038E-05,-2.69826,-2.69844,-0.000175638,-0.0433369,-0.0433034,3.34875E-05,1.02856,1.02876,0.000197852,-0.00224639,-0.00224542,9.71341E-07,0.465824,0.465798,-2.5901E-05,0.0090177,0.00901168,-6.02073E-06,0.0032852,0.00210682,-0.00117838,0.0147287,-0.0168171,-0.0315458,0.00332468,0.00454769,0.00122301,0.0219552,0.049052,0.0270968,-0.00418785,-0.0128084,-0.0086205,-0.0247194,-0.103695,-0.0789758,-0.000121578,0.0111228,0.0112443,0.00323956,0.00417305,0.000933489,0.000752623,0.000800004,4.7381E-05
-0.0967516,-0.0967779,-2.62874E-05,-0.0312641,-0.0313819,-0.000117815,0.0839951,0.0839685,-2.66176E-05,-2.69805,-2.69822,-0.000175638,-0.0433787,-0.0433453,3.34826E-05,1.02831,1.02851,0.000197761,-0.00224761,-0.00224663,9.73829E-07,0.465857,0.465831,-2.59246E-05,0.00902523,0.0090192,-6.02051E-06,0.00328709,0.00209183,-0.00119527,0.0147326,-0.0168153,-0.031548,0.00332641,0.00456758,0.00124117,0.0219552,0.0490501,0.0270949,-0.00418724,-0.0128003,-0.00861308,-0.0247081,-0.103696,-0.0789877,-0.00012189,0.0111101,0.011232,0.00324242,0.00417624,0.000933824,0.000752592,0.000800213,4.76211E-05
-0.0967187,-0.096745,-2.63026E-05,-0.0311168,-0.0312347,-0.000117847,0.0840284,0.0840018,-2.66314E-05,-2.69783,-2.698,-0.000175638,-0.0434206,-0.0433871,3.34778E-05,1.02807,1.02827,0.00019767,-0.00224883,-0.00224785,9.76333E-07,0.465889,0.465863,-2.59453E-05,0.00903275,0.00902673,-6.02021E-06,0.00328899,0.00207682,-0.00121217,0.0147366,-0.0168136,-0.0315502,0.00332813,0.00458749,0.00125936,0.0219552,0.0490482,0.027093,-0.00418665,-0.0127923,-0.00860563,-0.0246968,-0.103696,-0.0789997,-0.000122203,0.0110974,0.0112196,0.00324493,0.00417913,0.000934207,0.000752553,0.000800405,4.78518E-05
-0.0966858,-0.0967121,-2.63177E-05,-0.0309695,-0.0310873,-0.000117879,0.0840617,0.084035,-2.66451E-05,-2.69761,-2.69778,-0.000175638,-0.0434624,-0.043429,3.34732E-05,1.02782,1.02802,0.00019758,-0.00225005,-0.00224907,9.78843E-07,0.465921,0.465896,-2.59639E-05,0.00904028,0.00903426,-6.01989E-06,0.00329088,0.0020618,-0.00122908,0.0147406,-0.0168118,-0.0315524,0.00332985,0.00460741,0.00127756,0.0219552,0.0490462,0.027091,-0.00418609,-0.0127842,-0.00859815,-0.0246856,-0.103697,-0.0790116,-0.000122517,0.0110846,0.0112071,0.00324723,0.00418179,0.000934564,0.000752516,0.00080059,4.80747E-05
-0.0966529,-0.0966792,-2.63328E-05,-0.0308221,-0.03094,-0.00011791,0.084095,0.0840683,-2.66589E-05,-2.69739,-2.69756,-0.000175638,-0.0435043,-0.0434708,3.34689E-05,1.02757,1.02777,0.000197493,-0.00225128,-0.0022503,9.81402E-07,0.465954,0.465928,-2.59873E-05,0.0090478,0.00904178,-6.02014E-06,0.00329277,0.00204676,-0.001246,0.0147446,-0.01681,-0.0315546,0.00333156,0.00462734,0.00129578,0.0219551,0.0490442,0.0270891,-0.00418555,-0.0127762,-0.00859062,-0.0246748,-0.103698,-0.0790231,-0.000122837,0.0110717,0.0111945,0.00325062,0.00418432,0.000933703,0.000752591,0.000800775,4.8184E-05
-0.09662,-0.0966463,-2.63478E-05,-0.0306746,-0.0307926,-0.000117942,0.0841283,0.0841017,-2.66725E-05,-2.69717,-2.69734,-0.000175637,-0.0435461,-0.0435126,3.34648E-05,1.02733,1.02752,0.000197409,-0.00225251,-0.00225152,9.83893E-07,0.465986,0.46596,-2.60258E-05,0.00905533,0.00904931,-6.02197E-06,0.00329463,0.00203171,-0.00126292,0.0147486,-0.0168081,-0.0315567,0.00333325,0.00464729,0.00131403,0.021955,0.0490421,0.0270871,-0.00418505,-0.012768,-0.00858296,-0.0246644,-0.103699,-0.0790342,-0.000123144,0.0110588,0.011182,0.0032559,0.00418764,0.00093174,0.000752875,0.000801042,4.8167E-05
-0.096587,-0.0966134,-2.63625E-05,-0.0305272,-0.0306451,-0.000117974,0.0841617,0.084135,-2.66859E-05,-2.69695,-2.69712,-0.000175635,-0.0435879,-0.0435545,3.3461E-05,1.02708,1.02728,0.000197329,-0.00225374,-0.00225275,9.86509E-07,0.466019,0.465993,-2.60812E-05,0.00906286,0.00905683,-6.02549E-06,0.00329647,0.00201663,-0.00127985,0.0147525,-0.0168063,-0.0315588,0.00333492,0.00466722,0.0013323,0.0219548,0.0490399,0.0270851,-0.0041846,-0.0127597,-0.00857514,-0.0246546,-0.103699,-0.0790446,-0.00012349,0.0110458,0.0111693,0.00326352,0.00419235,0.000928831,0.00075336,0.00080146,4.81005E-05
-0.0965541,-0.0965804,-2.63772E-05,-0.0303797,-0.0304977,-0.000118005,0.0841951,0.0841684,-2.66991E-05,-2.69673,-2.6969,-0.000175632,-0.0436298,-0.0435963,3.34577E-05,1.02683,1.02703,0.000197255,-0.00225498,-0.00225399,9.89808E-07,0.466052,0.466026,-2.61619E-05,0.0090704,0.00906437,-6.03029E-06,0.0032983,0.00200152,-0.00129678,0.0147564,-0.0168045,-0.0315609,0.00333658,0.00468715,0.00135058,0.0219544,0.0490375,0.0270831,-0.00418419,-0.0127514,-0.00856717,-0.0246456,-0.1037,-0.0790539,-0.00012393,0.0110331,0.011157,0.00327454,0.00419879,0.000924253,0.000753989,0.000802024,4.80343E-05
-0.0965211,-0.0965475,-2.63917E-05,-0.0302321,-0.0303501,-0.000118036,0.0842284,0.0842017,-2.67123E-05,-2.69651,-2.69668,-0.000175628,-0.0436716,-0.0436381,3.34548E-05,1.02659,1.02678,0.00019719,-0.00225622,-0.00225522,9.94074E-07,0.466085,0.466058,-2.62738E-05,0.00907794,0.0090719,-6.03587E-06,0.00330012,0.00198639,-0.00131373,0.0147603,-0.0168026,-0.0315629,0.00333823,0.00470709,0.00136886,0.0219538,0.049035,0.0270812,-0.00418385,-0.0127429,-0.00855906,-0.0246377,-0.1037,-0.0790621,-0.000124495,0.0110209,0.0111454,0.00328952,0.00420773,0.000918205,0.000754702,0.000802685,4.79829E-05
-0.0964881,-0.0965145,-2.64064E-05,-0.0300845,-0.0302026,-0.000118068,0.0842618,0.0842351,-2.67256E-05,-2.69629,-2.69646,-0.000175623,-0.0437134,-0.04368,3.34518E-05,1.02634,1.02654,0.000197125,-0.00225747,-0.00225647,9.98711E-07,0.466118,0.466091,-2.63951E-05,0.00908549,0.00907945,-6.04009E-06,0.00330201,0.00197125,-0.00133076,0.0147645,-0.0168007,-0.0315652,0.00333993,0.00472702,0.00138709,0.0219531,0.0490321,0.027079,-0.00418323,-0.0127344,-0.00855119,-0.0246265,-0.1037,-0.0790734,-0.000124865,0.0110096,0.0111345,0.00329753,0.00421961,0.00092208,0.000754573,0.000803404,4.88309E-05
-0.096455,-0.0964814,-2.64226E-05,-0.0299369,-0.030055,-0.000118103,0.0842953,0.0842685,-2.67404E-05,-2.69607,-2.69624,-0.000175622,-0.0437552,-0.0437218,3.34488E-05,1.02609,1.02629,0.000197031,-0.00225872,-0.00225772,1.00606E-06,0.466151,0.466124,-2.63506E-05,0.00909303,0.009087,-6.02658E-06,0.00330402,0.00195606,-0.00134796,0.0147686,-0.0167987,-0.0315673,0.00334177,0.00474706,0.00140529,0.021953,0.0490297,0.0270768,-0.0041831,-0.0127269,-0.00854382,-0.0246189,-0.103701,-0.0790821,-0.00012612,0.0109976,0.0111237,0.00329945,0.00422636,0.000926913,0.000753297,0.000803492,5.01949E-05
-0.096422,-0.0964484,-2.64401E-05,-0.0297892,-0.0299074,-0.000118124,0.0843287,0.084302,-2.67564E-05,-2.69585,-2.69603,-0.000175603,-0.043797,-0.0437636,3.34454E-05,1.02585,1.02605,0.000197124,-0.00226002,-0.00225897,1.04662E-06,0.466184,0.466157,-2.69518E-05,0.00910055,0.00909453,-6.01645E-06,0.00330632,0.00193506,-0.00137126,0.0147711,-0.0167955,-0.0315666,0.00334388,0.0047636,0.00141972,0.0219496,0.0490317,0.0270822,-0.00418247,-0.012792,-0.00860956,-0.0246321,-0.103699,-0.0790672,-0.000130958,0.0111404,0.0112714,0.00339623,0.00420221,0.00080598,0.000751447,0.000845833,9.4386E-05
-0.0963889,-0.0964154,-2.6456E-05,-0.0296415,-0.0297597,-0.000118166,0.0843622,0.0843354,-2.67709E-05,-2.69563,-2.69581,-0.00017559,-0.0438388,-0.0438054,3.34488E-05,1.0256,1.0258,0.000196962,-0.0022613,-0.00226028,1.01684E-06,0.466218,0.466191,-2.69786E-05,0.00910807,0.00910205,-6.01562E-06,0.00330809,0.00192632,-0.00138178,0.0147768,-0.0167948,-0.0315715,0.0033455,0.00478743,0.00144193,0.0219497,0.0490201,0.0270704,-0.00418367,-0.0127115,-0.00852779,-0.0246087,-0.103698,-0.0790896,-0.000127855,0.0110105,0.0111384,0.00336093,0.00430021,0.000939279,0.000752694,0.000801262,4.85681E-05
-0.0963558,-0.0963823,-2.64699E-05,-0.0294938,-0.029612,-0.000118199,0.0843956,0.0843689,-2.67836E-05,-2.69541,-2.69559,-0.000175588,-0.0438807,-0.0438472,3.34524E-05,1.02536,1.02555,0.000196947,-0.00226259,-0.00226156,1.03349E-06,0.466251,0.466225,-2.69542E-05,0.0091156,0.00910957,-6.02984E-06,0.0033099,0.00191107,-0.00139884,0.0147806,-0.0167922,-0.0315728,0.00334713,0.00480751,0.00146038,0.0219484,0.0490194,0.0270711,-0.00418357,-0.0127026,-0.00851899,-0.0246094,-0.103702,-0.0790927,-0.000129602,0.0109704,0.0111,0.00337821,0.00427622,0.000898012,0.000754027,0.000802463,4.84361E-05
-0.0963227,-0.0963492,-2.64853E-05,-0.029346,-0.0294642,-0.000118243,0.0844291,0.0844023,-2.67976E-05,-2.69519,-2.69537,-0.000175581,-0.0439225,-0.043889,3.34467E-05,1.02511,1.02531,0.000196764,-0.00226386,-0.00226285,1.01439E-06,0.466285,0.466258,-2.6686E-05,0.00912313,0.00911711,-6.01869E-06,0.00331181,0.00189587,-0.00141594,0.0147879,-0.0167901,-0.031578,0.00334888,0.00482749,0.00147861,0.0219497,0.049015,0.0270654,-0.0041831,-0.0126934,-0.00851035,-0.0245649,-0.103703,-0.0791384,-0.000123811,0.0109651,0.011089,0.00327,0.00429002,0.00102002,0.000751243,0.000803658,5.24151E-05
-0.0962896,-0.0963161,-2.6499E-05,-0.0291981,-0.0293164,-0.000118291,0.0844626,0.0844358,-2.681E-05,-2.69497,-2.69515,-0.000175613,-0.0439643,-0.0439308,3.345E-05,1.02486,1.02506,0.000196556,-0.00226512,-0.00226411,1.00691E-06,0.466317,0.466291,-2.56895E-05,0.00913064,0.00912463,-6.01297E-06,0.00331351,0.00188039,-0.00143311,0.0147919,-0.0167872,-0.031579,0.0033504,0.00484786,0.00149745,0.021952,0.0490181,0.0270661,-0.0041828,-0.0126877,-0.0085049,-0.0245604,-0.103713,-0.0791525,-0.000126106,0.010908,0.0110341,0.00321353,0.00421266,0.000999133,0.000752051,0.000801988,4.99375E-05
-0.0962565,-0.096283,-2.65123E-05,-0.0290502,-0.0291685,-0.000118317,0.0844962,0.0844693,-2.6822E-05,-2.69475,-2.69493,-0.00017561,-0.0440061,-0.0439727,3.34383E-05,1.02462,1.02482,0.000196512,-0.00226638,-0.00226537,1.00946E-06,0.466349,0.466324,-2.57761E-05,0.00913817,0.00913215,-6.0262E-06,0.00331516,0.00186508,-0.00145008,0.0147953,-0.0167858,-0.0315812,0.00335188,0.0048678,0.00151592,0.0219516,0.0490165,0.0270649,-0.00418164,-0.0126775,-0.00849587,-0.0245523,-0.103717,-0.0791648,-0.000126236,0.0108995,0.0110257,0.00322926,0.00417346,0.000944205,0.000753762,0.000802906,4.91438E-05
-0.0962233,-0.0962498,-2.65271E-05,-0.0289023,-0.0290206,-0.000118337,0.0845297,0.0845029,-2.68352E-05,-2.69453,-2.69471,-0.0001756,-0.0440479,-0.0440145,3.34313E-05,1.02437,1.02457,0.00019655,-0.00226767,-0.00226663,1.04238E-06,0.466382,0.466356,-2.63623E-05,0.00914571,0.00913968,-6.0323E-06,0.00331719,0.00184966,-0.00146754,0.0147972,-0.0167842,-0.0315814,0.00335371,0.00488771,0.001534,0.0219491,0.0490138,0.0270646,-0.00418047,-0.0126685,-0.00848801,-0.0245656,-0.103717,-0.079151,-0.000131746,0.0108863,0.011018,0.00334195,0.00418568,0.000843731,0.000753505,0.000804391,5.08866E-05
-0.0961901,-0.0962167,-2.6544E-05,-0.0287543,-0.0288727,-0.000118367,0.0845633,0.0845364,-2.68506E-05,-2.69431,-2.69449,-0.00017558,-0.0440897,-0.0440563,3.34218E-05,1.02413,1.02432,0.000196451,-0.00226896,-0.00226794,1.02706E-06,0.466416,0.466389,-2.69277E-05,0.00915324,0.00914722,-6.01958E-06,0.00331914,0.00182743,-0.00149171,0.0148028,-0.0167815,-0.0315842,0.00335549,0.00490309,0.0015476,0.0219489,0.0490131,0.0270642,-0.00417942,-0.012752,-0.00857257,-0.0245293,-0.103709,-0.0791796,-0.000125251,0.0111206,0.0112459,0.00332722,0.00423788,0.000910656,0.000751659,0.000857303,0.000105643
-0.0961569,-0.0961835,-2.65581E-05,-0.0286063,-0.0287247,-0.000118408,0.0845968,0.08457,-2.68634E-05,-2.69409,-2.69427,-0.000175605,-0.0441315,-0.044098,3.34186E-05,1.02388,1.02408,0.000196252,-0.00227023,-0.00226921,1.01434E-06,0.466449,0.466422,-2.63468E-05,0.00916075,0.00915474,-6.00602E-06,0.00332093,0.00181205,-0.00150888,0.0148065,-0.016779,-0.0315855,0.0033571,0.0049234,0.00156629,0.021951,0.049014,0.027063,-0.00417892,-0.0127445,-0.0085656,-0.0245223,-0.10371,-0.0791879,-0.000127111,0.0110672,0.0111943,0.00329742,0.00422762,0.000930203,0.000750622,0.000856311,0.000105688
-0.0961237,-0.0961503,-2.65728E-05,-0.0284582,-0.0285767,-0.000118441,0.0846304,0.0846035,-2.68766E-05,-2.69387,-2.69405,-0.000175607,-0.0441732,-0.0441398,3.34087E-05,1.02364,1.02383,0.000196113,-0.00227149,-0.00227048,1.00882E-06,0.466482,0.466455,-2.61801E-05,0.00916825,0.00916225,-5.99541E-06,0.00332276,0.00180391,-0.00151885,0.014812,-0.0167791,-0.0315911,0.00335876,0.00494818,0.00158942,0.0219525,0.0490066,0.0270541,-0.00417877,-0.0126431,-0.00846431,-0.0244859,-0.103712,-0.0792263,-0.000125061,0.0108506,0.0109757,0.00322402,0.00423783,0.00101381,0.000748881,0.000802564,5.36825E-05
-0.0960905,-0.0961171,-2.65881E-05,-0.0283101,-0.0284286,-0.000118482,0.084664,0.0846371,-2.68907E-05,-2.69365,-2.69383,-0.000175639,-0.044215,-0.0441816,3.34153E-05,1.02339,1.02359,0.000195883,-0.00227276,-0.00227174,1.01515E-06,0.466513,0.466488,-2.53793E-05,0.00917573,0.00916974,-5.98561E-06,0.00332472,0.00178833,-0.00153639,0.0148157,-0.0167771,-0.0315928,0.00336055,0.00496851,0.00160796,0.0219555,0.0490088,0.0270533,-0.00417842,-0.0126382,-0.00845981,-0.0244748,-0.103718,-0.0792432,-0.000127112,0.0108195,0.0109466,0.00317337,0.00418543,0.00101206,0.000748184,0.000801622,5.34386E-05
-0.0960572,-0.0960838,-2.66035E-05,-0.028162,-0.0282805,-0.000118506,0.0846977,0.0846708,-2.69046E-05,-2.69343,-2.69361,-0.000175645,-0.0442568,-0.0442234,3.34017E-05,1.02315,1.02334,0.000195798,-0.00227403,-0.00227301,1.01782E-06,0.466545,0.46652,-2.54127E-05,0.00918321,0.00917723,-5.98508E-06,0.00332662,0.00177311,-0.00155351,0.0148189,-0.0167761,-0.031595,0.00336226,0.00498879,0.00162653,0.0219562,0.0490085,0.0270522,-0.004177,-0.0126292,-0.00845219,-0.0244622,-0.10372,-0.0792579,-0.000127322,0.0108114,0.0109388,0.00318184,0.0041501,0.000968263,0.000748212,0.000801402,5.31906E-05
-0.096024,-0.0960506,-2.66182E-05,-0.0280138,-0.0281324,-0.000118532,0.0847313,0.0847044,-2.69178E-05,-2.69322,-2.69339,-0.000175651,-0.0442985,-0.0442651,3.33929E-05,1.0229,1.0231,0.000195682,-0.0022753,-0.00227428,1.01793E-06,0.466577,0.466552,-2.55468E-05,0.0091907,0.00918471,-5.98761E-06,0.00332844,0.00175775,-0.00157068,0.0148221,-0.016775,-0.031597,0.0033639,0.00500898,0.00164508,0.0219571,0.049007,0.0270499,-0.00417596,-0.0126207,-0.00844472,-0.0244475,-0.103719,-0.079271,-0.000127324,0.0107995,0.0109268,0.00319905,0.0041567,0.00095765,0.000748616,0.000801664,5.30481E-05
-0.0959907,-0.0960173,-2.66326E-05,-0.0278656,-0.0279842,-0.000118557,0.084765,0.084738,-2.69308E-05,-2.693,-2.69317,-0.00017566,-0.0443402,-0.0443069,3.33845E-05,1.02266,1.02285,0.000195568,-0.00227658,-0.00227556,1.01877E-06,0.466609,0.466583,-2.56946E-05,0.00919818,0.00919219,-5.9906E-06,0.00333025,0.00173522,-0.00159504,0.0148251,-0.0167725,-0.0315976,0.00336553,0.00502413,0.0016586,0.0219581,0.0490119,0.0270538,-0.00417483,-0.012706,-0.00853114,-0.0244335,-0.103715,-0.0792818,-0.000127502,0.0109998,0.0111273,0.0032178,0.00413909,0.000921292,0.000748751,0.000856329,0.000107579
-0.0959574,-0.095984,-2.66476E-05,-0.0277174,-0.027836,-0.000118581,0.0847986,0.0847717,-2.69443E-05,-2.69278,-2.69295,-0.000175666,-0.044382,-0.0443486,3.33741E-05,1.02241,1.02261,0.000195464,-0.00227785,-0.00227683,1.02129E-06,0.466641,0.466616,-2.58503E-05,0.00920567,0.00919968,-5.98428E-06,0.00333213,0.00171981,-0.00161232,0.0148282,-0.0167715,-0.0315996,0.00336722,0.00504424,0.00167702,0.0219589,0.0490107,0.0270518,-0.00417356,-0.0126975,-0.00852398,-0.0244209,-0.103712,-0.0792913,-0.000127815,0.0109883,0.0111161,0.00323733,0.0041533,0.000915971,0.000747801,0.000856702,0.000108901
-0.095924,-0.0959507,-2.66628E-05,-0.0275691,-0.0276877,-0.000118606,0.0848323,0.0848054,-2.6958E-05,-2.69256,-2.69273,-0.000175671,-0.0444237,-0.0443903,3.33647E-05,1.02217,1.02237,0.000195372,-0.00227913,-0.00227811,1.02416E-06,0.466674,0.466648,-2.60068E-05,0.00921314,0.00920716,-5.97427E-06,0.00333404,0.00170444,-0.0016296,0.0148313,-0.0167704,-0.0316017,0.00336895,0.00506441,0.00169546,0.0219594,0.0490093,0.0270499,-0.00417243,-0.0126892,-0.00851676,-0.0244097,-0.103709,-0.0792997,-0.000128187,0.0109777,0.0111058,0.00325684,0.00416821,0.000911371,0.000746493,0.000856228,0.000109735
-0.0958907,-0.0959174,-2.66782E-05,-0.0274208,-0.0275395,-0.000118631,0.084866,0.0848391,-2.69719E-05,-2.69234,-2.69251,-0.000175673,-0.0444654,-0.044432,3.33564E-05,1.02193,1.02212,0.000195289,-0.00228042,-0.00227939,1.02745E-06,0.466707,0.46668,-2.61614E-05,0.00922059,0.00921463,-5.96273E-06,0.00333597,0.00168909,-0.00164688,0.0148345,-0.0167692,-0.0316038,0.00337069,0.00508461,0.00171393,0.0219596,0.0490075,0.0270479,-0.00417141,-0.0126808,-0.00850937,-0.0243998,-0.103707,-0.0793073,-0.00012861,0.010967,0.0110956,0.00327609,0.00418322,0.000907131,0.000745018,0.000855469,0.000110451
-0.0958573,-0.095884,-2.66931E-05,-0.0272725,-0.0273912,-0.000118666,0.0848998,0.0848728,-2.69854E-05,-2.69212,-2.69229,-0.000175681,-0.0445071,-0.0444737,3.3356E-05,1.02168,1.02188,0.000195113,-0.00228169,-0.00228067,1.02221E-06,0.466739,0.466713,-2.59636E-05,0.00922804,0.00922208,-5.95504E-06,0.00333781,0.00167374,-0.00166407,0.0148391,-0.0167679,-0.031607,0.00337235,0.00510484,0.00173249,0.0219613,0.0490053,0.027044,-0.00417183,-0.0126723,-0.00850051,-0.024376,-0.103705,-0.0793292,-0.000128243,0.0109569,0.0110851,0.00323423,0.0041979,0.00096367,0.000744475,0.000854588,0.000110113
-0.0958239,-0.0958506,-2.6708E-05,-0.0271241,-0.0272428,-0.000118694,0.0849335,0.0849065,-2.69989E-05,-2.6919,-2.69207,-0.000175691,-0.0445488,-0.0445154,3.33529E-05,1.02144,1.02163,0.000195022,-0.00228298,-0.00228195,1.03024E-06,0.466771,0.466746,-2.58242E-05,0.00923548,0.00922952,-5.95406E-06,0.00333969,0.00165823,-0.00168146,0.0148425,-0.0167664,-0.0316088,0.00337405,0.00512514,0.00175109,0.0219619,0.0490058,0.0270439,-0.00417098,-0.0126656,-0.00849461,-0.0243661,-0.103707,-0.0793412,-0.00012895,0.0109368,0.0110657,0.0032307,0.00416865,0.000937949,0.000744225,0.000854668,0.000110443
-0.0957905,-0.0958173,-2.6723E-05,-0.0269757,-0.0270944,-0.000118722,0.0849673,0.0849403,-2.70124E-05,-2.69168,-2.69185,-0.000175693,-0.0445905,-0.0445571,3.33462E-05,1.02119,1.02139,0.000194934,-0.00228427,-0.00228324,1.03358E-06,0.466804,0.466778,-2.58833E-05,0.00924292,0.00923697,-5.95093E-06,0.00334156,0.0016428,-0.00169876,0.014846,-0.0167651,-0.0316111,0.00337573,0.00514537,0.00176964,0.0219621,0.049004,0.0270418,-0.00417023,-0.0126571,-0.00848686,-0.0243549,-0.103707,-0.0793523,-0.000129368,0.0109262,0.0110556,0.00323906,0.00416702,0.000927962,0.00074382,0.000854807,0.000110986
-0.0957571,-0.0957839,-2.67379E-05,-0.0268273,-0.026946,-0.000118749,0.0850011,0.084974,-2.70259E-05,-2.69146,-2.69163,-0.000175694,-0.0446321,-0.0445988,3.33404E-05,1.02095,1.02115,0.000194874,-0.00228557,-0.00228453,1.04147E-06,0.466836,0.46681,-2.60406E-05,0.00925035,0.00924441,-5.94734E-06,0.00334347,0.00162735,-0.00171612,0.0148486,-0.0167636,-0.0316122,0.00337746,0.00516562,0.00178815,0.0219618,0.049002,0.0270401,-0.0041692,-0.0126488,-0.00847963,-0.0243588,-0.103706,-0.0793475,-0.00013203,0.0109149,0.011047,0.00328698,0.00417389,0.00088691,0.000743157,0.000854751,0.000111594
